chart_position,chart_date,song,performer,streams,spotify_uri,song_id,region,time_on_chart,consecutive_weeks,previous_week,peak_position,worst_position
111,2021-01-28,34+35,Ariana Grande,18005,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,ua,13,12.0,188.0,54.0,188.0
118,2021-02-04,34+35,Ariana Grande,18182,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,ua,14,13.0,111.0,54.0,188.0
129,2021-02-11,34+35,Ariana Grande,17982,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,ua,15,14.0,118.0,54.0,188.0
120,2021-02-18,34+35,Ariana Grande,18361,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,ua,16,15.0,129.0,54.0,188.0
162,2021-02-25,34+35,Ariana Grande,16596,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,ua,17,16.0,120.0,54.0,188.0
180,2021-03-04,34+35,Ariana Grande,16299,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,ua,18,17.0,162.0,54.0,188.0
148,2020-07-23,3x3,Gruppa Skryptonite,15012,4p4NMYQKeW8NF0YjUpM94I,3x3Gruppa Skryptonite,ua,1,,,148.0,148.0
123,2020-07-30,3x3,Gruppa Skryptonite,13444,4p4NMYQKeW8NF0YjUpM94I,3x3Gruppa Skryptonite,ua,2,1.0,148.0,123.0,148.0
129,2020-08-06,3x3,Gruppa Skryptonite,13276,4p4NMYQKeW8NF0YjUpM94I,3x3Gruppa Skryptonite,ua,3,2.0,123.0,123.0,148.0
141,2020-08-13,3x3,Gruppa Skryptonite,12378,4p4NMYQKeW8NF0YjUpM94I,3x3Gruppa Skryptonite,ua,4,3.0,129.0,123.0,148.0
148,2020-08-20,3x3,Gruppa Skryptonite,11779,4p4NMYQKeW8NF0YjUpM94I,3x3Gruppa Skryptonite,ua,5,4.0,141.0,123.0,148.0
156,2020-08-27,3x3,Gruppa Skryptonite,11709,4p4NMYQKeW8NF0YjUpM94I,3x3Gruppa Skryptonite,ua,6,5.0,148.0,123.0,156.0
171,2020-09-03,3x3,Gruppa Skryptonite,11379,4p4NMYQKeW8NF0YjUpM94I,3x3Gruppa Skryptonite,ua,7,6.0,156.0,123.0,171.0
172,2020-09-10,3x3,Gruppa Skryptonite,11496,4p4NMYQKeW8NF0YjUpM94I,3x3Gruppa Skryptonite,ua,8,7.0,171.0,123.0,172.0
182,2020-09-17,3x3,Gruppa Skryptonite,11469,4p4NMYQKeW8NF0YjUpM94I,3x3Gruppa Skryptonite,ua,9,8.0,172.0,123.0,182.0
190,2020-09-24,3x3,Gruppa Skryptonite,11514,4p4NMYQKeW8NF0YjUpM94I,3x3Gruppa Skryptonite,ua,10,9.0,182.0,123.0,190.0
200,2020-10-15,3x3,Gruppa Skryptonite,12373,4p4NMYQKeW8NF0YjUpM94I,3x3Gruppa Skryptonite,ua,11,9.0,,123.0,200.0
123,2021-03-11,50к в сyмке у папы,LOVV66,19017,3iD0ZEF8cfGWWgrkGCNCxf,50к в сyмке у папыLOVV66,ua,1,,,123.0,123.0
132,2021-03-18,50к в сyмке у папы,LOVV66,19461,3iD0ZEF8cfGWWgrkGCNCxf,50к в сyмке у папыLOVV66,ua,2,1.0,123.0,123.0,132.0
189,2021-03-25,50к в сyмке у папы,LOVV66,16818,3iD0ZEF8cfGWWgrkGCNCxf,50к в сyмке у папыLOVV66,ua,3,2.0,132.0,123.0,189.0
73,2020-07-16,7 rings,Ariana Grande,4110,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,ua,1,,,73.0,73.0
124,2020-07-23,7 rings,Ariana Grande,15922,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,ua,2,1.0,73.0,73.0,124.0
147,2020-07-30,7 rings,Ariana Grande,12303,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,ua,3,2.0,124.0,73.0,147.0
158,2020-08-06,7 rings,Ariana Grande,11900,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,ua,4,3.0,147.0,73.0,158.0
178,2020-08-13,7 rings,Ariana Grande,10993,6ocbgoVGwYJhOv1GgI9NsF,7 ringsAriana Grande,ua,5,4.0,158.0,73.0,178.0
185,2020-08-20,77,MACAN,10341,2aEsr34IcO0N4b6gk1DTn3,77MACAN,ua,1,,,185.0,185.0
197,2020-08-27,77,MACAN,10006,2aEsr34IcO0N4b6gk1DTn3,77MACAN,ua,2,1.0,185.0,185.0,197.0
191,2020-09-10,77,MACAN,10784,2aEsr34IcO0N4b6gk1DTn3,77MACAN,ua,3,1.0,,185.0,197.0
192,2020-09-17,77,MACAN,11061,2aEsr34IcO0N4b6gk1DTn3,77MACAN,ua,4,2.0,191.0,185.0,197.0
195,2020-10-08,77,MACAN,11486,2aEsr34IcO0N4b6gk1DTn3,77MACAN,ua,5,2.0,,185.0,197.0
193,2020-10-22,77,MACAN,12595,2aEsr34IcO0N4b6gk1DTn3,77MACAN,ua,6,2.0,,185.0,197.0
96,2020-08-06,911,Eldzhey,15614,0Lh0VkvZ3LJPR5fUs0pigo,911Eldzhey,ua,1,,,96.0,96.0
38,2020-08-13,911,Eldzhey,24624,0Lh0VkvZ3LJPR5fUs0pigo,911Eldzhey,ua,2,1.0,96.0,38.0,96.0
59,2020-08-20,911,Eldzhey,19065,0Lh0VkvZ3LJPR5fUs0pigo,911Eldzhey,ua,3,2.0,38.0,38.0,96.0
75,2020-08-27,911,Eldzhey,16721,0Lh0VkvZ3LJPR5fUs0pigo,911Eldzhey,ua,4,3.0,59.0,38.0,96.0
91,2020-09-03,911,Eldzhey,15209,0Lh0VkvZ3LJPR5fUs0pigo,911Eldzhey,ua,5,4.0,75.0,38.0,96.0
106,2020-09-10,911,Eldzhey,15148,0Lh0VkvZ3LJPR5fUs0pigo,911Eldzhey,ua,6,5.0,91.0,38.0,106.0
125,2020-09-17,911,Eldzhey,14016,0Lh0VkvZ3LJPR5fUs0pigo,911Eldzhey,ua,7,6.0,106.0,38.0,125.0
126,2020-09-24,911,Eldzhey,14183,0Lh0VkvZ3LJPR5fUs0pigo,911Eldzhey,ua,8,7.0,125.0,38.0,126.0
195,2020-10-01,911,Eldzhey,12248,0Lh0VkvZ3LJPR5fUs0pigo,911Eldzhey,ua,9,8.0,126.0,38.0,195.0
196,2020-10-08,911,Eldzhey,11446,0Lh0VkvZ3LJPR5fUs0pigo,911Eldzhey,ua,10,9.0,195.0,38.0,196.0
113,2020-09-03,A A A,ROCKET,13848,75EBt5lBu9eOZ9yHrbx2ol,A A AROCKET,ua,1,,,113.0,113.0
190,2020-12-31,A Holly Jolly Christmas - Single Version,Burl Ives,14714,77khP2fIVhSW23NwxrRluh,A Holly Jolly Christmas - Single VersionBurl Ives,ua,1,,,190.0,190.0
49,2020-09-10,A Huevo,NK,20545,4XEMZyWARVnMnyrBKYq4bz,A HuevoNK,ua,1,,,49.0,49.0
98,2020-09-17,A Huevo,NK,15438,4XEMZyWARVnMnyrBKYq4bz,A HuevoNK,ua,2,1.0,49.0,49.0,98.0
132,2020-09-24,A Huevo,NK,14040,33ImkVfi5Bxu8LCojM4fdS,A HuevoNK,ua,3,2.0,98.0,49.0,132.0
190,2020-10-01,A Huevo,NK,12574,33ImkVfi5Bxu8LCojM4fdS,A HuevoNK,ua,4,3.0,132.0,49.0,190.0
191,2020-10-08,A Huevo,NK,11712,33ImkVfi5Bxu8LCojM4fdS,A HuevoNK,ua,5,4.0,190.0,49.0,191.0
157,2021-06-24,A Million On My Soul (Remix),Moses,20012,6RomQ7YOhEuvjY8UtMYwDk,A Million On My Soul (Remix)Moses,ua,1,,,157.0,157.0
42,2020-09-03,A Million Reasons,Anthony Rocket,20801,0NJEI46ttX8h1OWhEfprHV,A Million ReasonsAnthony Rocket,ua,1,,,42.0,42.0
143,2020-07-30,ADRENALINE,JEEMBO,12369,2UH3hu9wNcq9mrwLTdOazA,ADRENALINEJEEMBO,ua,1,,,143.0,143.0
200,2021-01-21,ALL GIRLS ARE THE SAME,RØNIN,13135,2aHXHH1WXBDdWwtIe0vbi0,ALL GIRLS ARE THE SAMERØNIN,ua,1,,,200.0,200.0
184,2021-01-28,ALL GIRLS ARE THE SAME,RØNIN,13981,2aHXHH1WXBDdWwtIe0vbi0,ALL GIRLS ARE THE SAMERØNIN,ua,2,1.0,200.0,184.0,200.0
188,2021-02-04,ALL GIRLS ARE THE SAME,RØNIN,14635,4xhWfr0tyA7BGL7eXo8KnV,ALL GIRLS ARE THE SAMERØNIN,ua,3,2.0,184.0,184.0,200.0
190,2021-03-18,ALL GIRLS ARE THE SAME,RØNIN,16164,4xhWfr0tyA7BGL7eXo8KnV,ALL GIRLS ARE THE SAMERØNIN,ua,4,2.0,,184.0,200.0
148,2021-04-01,ALL GIRLS ARE THE SAME,RØNIN,18591,4xhWfr0tyA7BGL7eXo8KnV,ALL GIRLS ARE THE SAMERØNIN,ua,5,2.0,,148.0,200.0
113,2021-04-08,ALL GIRLS ARE THE SAME,RØNIN,21949,4xhWfr0tyA7BGL7eXo8KnV,ALL GIRLS ARE THE SAMERØNIN,ua,6,3.0,148.0,113.0,200.0
120,2021-04-15,ALL GIRLS ARE THE SAME,RØNIN,21135,4xhWfr0tyA7BGL7eXo8KnV,ALL GIRLS ARE THE SAMERØNIN,ua,7,4.0,113.0,113.0,200.0
131,2021-04-22,ALL GIRLS ARE THE SAME,RØNIN,20036,4xhWfr0tyA7BGL7eXo8KnV,ALL GIRLS ARE THE SAMERØNIN,ua,8,5.0,120.0,113.0,200.0
120,2021-04-29,ALL GIRLS ARE THE SAME,RØNIN,20814,4xhWfr0tyA7BGL7eXo8KnV,ALL GIRLS ARE THE SAMERØNIN,ua,9,6.0,131.0,113.0,200.0
142,2021-05-06,ALL GIRLS ARE THE SAME,RØNIN,19605,4xhWfr0tyA7BGL7eXo8KnV,ALL GIRLS ARE THE SAMERØNIN,ua,10,7.0,120.0,113.0,200.0
150,2021-05-13,ALL GIRLS ARE THE SAME,RØNIN,18908,4xhWfr0tyA7BGL7eXo8KnV,ALL GIRLS ARE THE SAMERØNIN,ua,11,8.0,142.0,113.0,200.0
163,2021-05-20,ALL GIRLS ARE THE SAME,RØNIN,18676,4xhWfr0tyA7BGL7eXo8KnV,ALL GIRLS ARE THE SAMERØNIN,ua,12,9.0,150.0,113.0,200.0
195,2021-05-27,ALL GIRLS ARE THE SAME,RØNIN,18668,4xhWfr0tyA7BGL7eXo8KnV,ALL GIRLS ARE THE SAMERØNIN,ua,13,10.0,163.0,113.0,200.0
186,2021-06-03,ALL GIRLS ARE THE SAME,RØNIN,19380,4xhWfr0tyA7BGL7eXo8KnV,ALL GIRLS ARE THE SAMERØNIN,ua,14,11.0,195.0,113.0,200.0
196,2021-06-17,ALL GIRLS ARE THE SAME,RØNIN,19482,4xhWfr0tyA7BGL7eXo8KnV,ALL GIRLS ARE THE SAMERØNIN,ua,15,11.0,,113.0,200.0
197,2021-06-24,ALL GIRLS ARE THE SAME,RØNIN,17792,4xhWfr0tyA7BGL7eXo8KnV,ALL GIRLS ARE THE SAMERØNIN,ua,16,12.0,196.0,113.0,200.0
186,2021-07-01,ALL GIRLS ARE THE SAME,RØNIN,18809,4xhWfr0tyA7BGL7eXo8KnV,ALL GIRLS ARE THE SAMERØNIN,ua,17,13.0,197.0,113.0,200.0
173,2021-07-08,ALL GIRLS ARE THE SAME,RØNIN,19551,4xhWfr0tyA7BGL7eXo8KnV,ALL GIRLS ARE THE SAMERØNIN,ua,18,14.0,186.0,113.0,200.0
198,2021-07-15,ALL GIRLS ARE THE SAME,RØNIN,18119,4xhWfr0tyA7BGL7eXo8KnV,ALL GIRLS ARE THE SAMERØNIN,ua,19,15.0,173.0,113.0,200.0
3,2021-06-03,ARISTOCRAT,MORGENSHTERN,162545,0si4hbWQ2OwdxKLF6x5xEX,ARISTOCRATMORGENSHTERN,ua,1,,,3.0,3.0
8,2021-06-10,ARISTOCRAT,MORGENSHTERN,99696,0si4hbWQ2OwdxKLF6x5xEX,ARISTOCRATMORGENSHTERN,ua,2,1.0,3.0,3.0,8.0
6,2021-06-17,ARISTOCRAT,MORGENSHTERN,94546,0si4hbWQ2OwdxKLF6x5xEX,ARISTOCRATMORGENSHTERN,ua,3,2.0,8.0,3.0,8.0
3,2021-06-24,ARISTOCRAT,MORGENSHTERN,120996,0si4hbWQ2OwdxKLF6x5xEX,ARISTOCRATMORGENSHTERN,ua,4,3.0,6.0,3.0,8.0
7,2021-07-01,ARISTOCRAT,MORGENSHTERN,106302,0si4hbWQ2OwdxKLF6x5xEX,ARISTOCRATMORGENSHTERN,ua,5,4.0,3.0,3.0,8.0
8,2021-07-08,ARISTOCRAT,MORGENSHTERN,97105,0si4hbWQ2OwdxKLF6x5xEX,ARISTOCRATMORGENSHTERN,ua,6,5.0,7.0,3.0,8.0
9,2021-07-15,ARISTOCRAT,MORGENSHTERN,86730,0si4hbWQ2OwdxKLF6x5xEX,ARISTOCRATMORGENSHTERN,ua,7,6.0,8.0,3.0,9.0
12,2021-07-22,ARISTOCRAT,MORGENSHTERN,78602,0si4hbWQ2OwdxKLF6x5xEX,ARISTOCRATMORGENSHTERN,ua,8,7.0,9.0,3.0,12.0
11,2021-07-29,ARISTOCRAT,MORGENSHTERN,80187,0si4hbWQ2OwdxKLF6x5xEX,ARISTOCRATMORGENSHTERN,ua,9,8.0,12.0,3.0,12.0
7,2021-08-05,ARISTOCRAT,MORGENSHTERN,84505,0si4hbWQ2OwdxKLF6x5xEX,ARISTOCRATMORGENSHTERN,ua,10,9.0,11.0,3.0,12.0
10,2021-08-12,ARISTOCRAT,MORGENSHTERN,75605,0si4hbWQ2OwdxKLF6x5xEX,ARISTOCRATMORGENSHTERN,ua,11,10.0,7.0,3.0,12.0
13,2021-08-19,ARISTOCRAT,MORGENSHTERN,72548,0si4hbWQ2OwdxKLF6x5xEX,ARISTOCRATMORGENSHTERN,ua,12,11.0,10.0,3.0,13.0
13,2021-08-26,ARISTOCRAT,MORGENSHTERN,68711,0si4hbWQ2OwdxKLF6x5xEX,ARISTOCRATMORGENSHTERN,ua,13,12.0,13.0,3.0,13.0
14,2021-09-02,ARISTOCRAT,MORGENSHTERN,66111,0si4hbWQ2OwdxKLF6x5xEX,ARISTOCRATMORGENSHTERN,ua,14,13.0,13.0,3.0,14.0
15,2021-09-09,ARISTOCRAT,MORGENSHTERN,63587,0si4hbWQ2OwdxKLF6x5xEX,ARISTOCRATMORGENSHTERN,ua,15,14.0,14.0,3.0,15.0
26,2021-09-16,ARISTOCRAT,MORGENSHTERN,58467,0si4hbWQ2OwdxKLF6x5xEX,ARISTOCRATMORGENSHTERN,ua,16,15.0,15.0,3.0,26.0
59,2021-09-23,ARISTOCRAT,MORGENSHTERN,42079,0si4hbWQ2OwdxKLF6x5xEX,ARISTOCRATMORGENSHTERN,ua,17,16.0,26.0,3.0,59.0
80,2021-09-30,ARISTOCRAT,MORGENSHTERN,37014,0si4hbWQ2OwdxKLF6x5xEX,ARISTOCRATMORGENSHTERN,ua,18,17.0,59.0,3.0,80.0
92,2021-10-07,ARISTOCRAT,MORGENSHTERN,33957,0si4hbWQ2OwdxKLF6x5xEX,ARISTOCRATMORGENSHTERN,ua,19,18.0,80.0,3.0,92.0
140,2021-04-01,AVIA,SQWOZ BAB,19215,2qQ38Cb9l2Rwtj0vgxBGr4,AVIASQWOZ BAB,ua,1,,,140.0,140.0
11,2021-08-19,Abu Dhabi Ba6y,Платина,76505,3Qo7FF0WmgEt3JG3B2qngy,Abu Dhabi Ba6yПлатина,ua,1,,,11.0,11.0
23,2021-08-26,Abu Dhabi Ba6y,Платина,61009,3Qo7FF0WmgEt3JG3B2qngy,Abu Dhabi Ba6yПлатина,ua,2,1.0,11.0,11.0,23.0
24,2021-09-02,Abu Dhabi Ba6y,Платина,56044,3Qo7FF0WmgEt3JG3B2qngy,Abu Dhabi Ba6yПлатина,ua,3,2.0,23.0,11.0,24.0
24,2021-09-09,Abu Dhabi Ba6y,Платина,56764,3Qo7FF0WmgEt3JG3B2qngy,Abu Dhabi Ba6yПлатина,ua,4,3.0,24.0,11.0,24.0
9,2021-09-16,Abu Dhabi Ba6y,Платина,80819,3Qo7FF0WmgEt3JG3B2qngy,Abu Dhabi Ba6yПлатина,ua,5,4.0,24.0,9.0,24.0
6,2021-09-23,Abu Dhabi Ba6y,Платина,88930,3Qo7FF0WmgEt3JG3B2qngy,Abu Dhabi Ba6yПлатина,ua,6,5.0,9.0,6.0,24.0
7,2021-09-30,Abu Dhabi Ba6y,Платина,89213,3Qo7FF0WmgEt3JG3B2qngy,Abu Dhabi Ba6yПлатина,ua,7,6.0,6.0,6.0,24.0
8,2021-10-07,Abu Dhabi Ba6y,Платина,79782,3Qo7FF0WmgEt3JG3B2qngy,Abu Dhabi Ba6yПлатина,ua,8,7.0,7.0,6.0,24.0
173,2020-08-06,Adore You,Harry Styles,11235,3jjujdWJ72nww5eGnfs2E7,Adore YouHarry Styles,ua,1,,,173.0,173.0
169,2020-08-13,Adore You,Harry Styles,11209,3jjujdWJ72nww5eGnfs2E7,Adore YouHarry Styles,ua,2,1.0,173.0,169.0,173.0
191,2020-08-20,Adore You,Harry Styles,10266,3jjujdWJ72nww5eGnfs2E7,Adore YouHarry Styles,ua,3,2.0,169.0,169.0,191.0
187,2020-10-29,After Dark,Mr.Kitty,12361,0zCgWGmDF0aih5qexATyBn,After DarkMr.Kitty,ua,1,,,187.0,187.0
131,2020-11-05,After Dark,Mr.Kitty,14314,0zCgWGmDF0aih5qexATyBn,After DarkMr.Kitty,ua,2,1.0,187.0,131.0,187.0
97,2020-11-12,After Dark,Mr.Kitty,16740,0zCgWGmDF0aih5qexATyBn,After DarkMr.Kitty,ua,3,2.0,131.0,97.0,187.0
132,2020-11-19,After Dark,Mr.Kitty,16057,0zCgWGmDF0aih5qexATyBn,After DarkMr.Kitty,ua,4,3.0,97.0,97.0,187.0
134,2020-11-26,After Dark,Mr.Kitty,15678,0zCgWGmDF0aih5qexATyBn,After DarkMr.Kitty,ua,5,4.0,132.0,97.0,187.0
133,2020-12-03,After Dark,Mr.Kitty,15725,0zCgWGmDF0aih5qexATyBn,After DarkMr.Kitty,ua,6,5.0,134.0,97.0,187.0
141,2020-12-10,After Dark,Mr.Kitty,15398,0zCgWGmDF0aih5qexATyBn,After DarkMr.Kitty,ua,7,6.0,133.0,97.0,187.0
127,2020-12-17,After Dark,Mr.Kitty,16015,0zCgWGmDF0aih5qexATyBn,After DarkMr.Kitty,ua,8,7.0,141.0,97.0,187.0
120,2020-12-24,After Dark,Mr.Kitty,17704,0zCgWGmDF0aih5qexATyBn,After DarkMr.Kitty,ua,9,8.0,127.0,97.0,187.0
127,2020-12-31,After Dark,Mr.Kitty,17844,0zCgWGmDF0aih5qexATyBn,After DarkMr.Kitty,ua,10,9.0,120.0,97.0,187.0
121,2021-01-07,After Dark,Mr.Kitty,15886,0zCgWGmDF0aih5qexATyBn,After DarkMr.Kitty,ua,11,10.0,127.0,97.0,187.0
123,2021-01-14,After Dark,Mr.Kitty,16773,0zCgWGmDF0aih5qexATyBn,After DarkMr.Kitty,ua,12,11.0,121.0,97.0,187.0
145,2021-01-21,After Dark,Mr.Kitty,15897,0zCgWGmDF0aih5qexATyBn,After DarkMr.Kitty,ua,13,12.0,123.0,97.0,187.0
151,2021-01-28,After Dark,Mr.Kitty,15574,0zCgWGmDF0aih5qexATyBn,After DarkMr.Kitty,ua,14,13.0,145.0,97.0,187.0
164,2021-02-04,After Dark,Mr.Kitty,15436,0zCgWGmDF0aih5qexATyBn,After DarkMr.Kitty,ua,15,14.0,151.0,97.0,187.0
167,2021-02-11,After Dark,Mr.Kitty,15779,0zCgWGmDF0aih5qexATyBn,After DarkMr.Kitty,ua,16,15.0,164.0,97.0,187.0
157,2021-02-18,After Dark,Mr.Kitty,16297,0zCgWGmDF0aih5qexATyBn,After DarkMr.Kitty,ua,17,16.0,167.0,97.0,187.0
161,2021-02-25,After Dark,Mr.Kitty,16601,0zCgWGmDF0aih5qexATyBn,After DarkMr.Kitty,ua,18,17.0,157.0,97.0,187.0
184,2021-03-04,After Dark,Mr.Kitty,16055,0zCgWGmDF0aih5qexATyBn,After DarkMr.Kitty,ua,19,18.0,161.0,97.0,187.0
183,2021-03-11,After Dark,Mr.Kitty,15839,0zCgWGmDF0aih5qexATyBn,After DarkMr.Kitty,ua,20,19.0,184.0,97.0,187.0
189,2021-03-18,After Dark,Mr.Kitty,16177,0zCgWGmDF0aih5qexATyBn,After DarkMr.Kitty,ua,21,20.0,183.0,97.0,189.0
183,2021-03-25,After Dark,Mr.Kitty,16979,0zCgWGmDF0aih5qexATyBn,After DarkMr.Kitty,ua,22,21.0,189.0,97.0,189.0
185,2021-04-01,After Dark,Mr.Kitty,16808,0zCgWGmDF0aih5qexATyBn,After DarkMr.Kitty,ua,23,22.0,183.0,97.0,189.0
168,2021-04-08,After Dark,Mr.Kitty,17829,0zCgWGmDF0aih5qexATyBn,After DarkMr.Kitty,ua,24,23.0,185.0,97.0,189.0
179,2021-04-15,After Dark,Mr.Kitty,17527,0zCgWGmDF0aih5qexATyBn,After DarkMr.Kitty,ua,25,24.0,168.0,97.0,189.0
130,2021-04-22,After Dark,Mr.Kitty,20079,0zCgWGmDF0aih5qexATyBn,After DarkMr.Kitty,ua,26,25.0,179.0,97.0,189.0
116,2021-04-29,After Dark,Mr.Kitty,21648,0zCgWGmDF0aih5qexATyBn,After DarkMr.Kitty,ua,27,26.0,130.0,97.0,189.0
144,2021-05-06,After Dark,Mr.Kitty,19235,0zCgWGmDF0aih5qexATyBn,After DarkMr.Kitty,ua,28,27.0,116.0,97.0,189.0
145,2021-05-13,After Dark,Mr.Kitty,19096,0zCgWGmDF0aih5qexATyBn,After DarkMr.Kitty,ua,29,28.0,144.0,97.0,189.0
119,2021-05-20,After Dark,Mr.Kitty,21426,0zCgWGmDF0aih5qexATyBn,After DarkMr.Kitty,ua,30,29.0,145.0,97.0,189.0
150,2021-05-27,After Dark,Mr.Kitty,21309,0zCgWGmDF0aih5qexATyBn,After DarkMr.Kitty,ua,31,30.0,119.0,97.0,189.0
157,2021-06-03,After Dark,Mr.Kitty,21153,0zCgWGmDF0aih5qexATyBn,After DarkMr.Kitty,ua,32,31.0,150.0,97.0,189.0
149,2021-06-10,After Dark,Mr.Kitty,22535,0zCgWGmDF0aih5qexATyBn,After DarkMr.Kitty,ua,33,32.0,157.0,97.0,189.0
177,2021-06-17,After Dark,Mr.Kitty,21388,0zCgWGmDF0aih5qexATyBn,After DarkMr.Kitty,ua,34,33.0,149.0,97.0,189.0
149,2021-06-24,After Dark,Mr.Kitty,20320,0zCgWGmDF0aih5qexATyBn,After DarkMr.Kitty,ua,35,34.0,177.0,97.0,189.0
163,2021-07-01,After Dark,Mr.Kitty,20263,0zCgWGmDF0aih5qexATyBn,After DarkMr.Kitty,ua,36,35.0,149.0,97.0,189.0
149,2021-07-08,After Dark,Mr.Kitty,21412,0zCgWGmDF0aih5qexATyBn,After DarkMr.Kitty,ua,37,36.0,163.0,97.0,189.0
152,2021-07-15,After Dark,Mr.Kitty,21375,0zCgWGmDF0aih5qexATyBn,After DarkMr.Kitty,ua,38,37.0,149.0,97.0,189.0
160,2021-07-22,After Dark,Mr.Kitty,21837,0zCgWGmDF0aih5qexATyBn,After DarkMr.Kitty,ua,39,38.0,152.0,97.0,189.0
193,2021-07-29,After Dark,Mr.Kitty,21784,0zCgWGmDF0aih5qexATyBn,After DarkMr.Kitty,ua,40,39.0,160.0,97.0,193.0
157,2021-08-05,After Dark,Mr.Kitty,22885,0zCgWGmDF0aih5qexATyBn,After DarkMr.Kitty,ua,41,40.0,193.0,97.0,193.0
158,2021-08-12,After Dark,Mr.Kitty,23109,0zCgWGmDF0aih5qexATyBn,After DarkMr.Kitty,ua,42,41.0,157.0,97.0,193.0
170,2021-08-19,After Dark,Mr.Kitty,23716,0zCgWGmDF0aih5qexATyBn,After DarkMr.Kitty,ua,43,42.0,158.0,97.0,193.0
169,2021-08-26,After Dark,Mr.Kitty,23370,0zCgWGmDF0aih5qexATyBn,After DarkMr.Kitty,ua,44,43.0,170.0,97.0,193.0
199,2021-09-02,After Dark,Mr.Kitty,22198,0zCgWGmDF0aih5qexATyBn,After DarkMr.Kitty,ua,45,44.0,169.0,97.0,199.0
172,2021-09-09,After Dark,Mr.Kitty,23328,0zCgWGmDF0aih5qexATyBn,After DarkMr.Kitty,ua,46,45.0,199.0,97.0,199.0
154,2021-09-16,After Dark,Mr.Kitty,26398,0zCgWGmDF0aih5qexATyBn,After DarkMr.Kitty,ua,47,46.0,172.0,97.0,199.0
143,2021-09-23,After Dark,Mr.Kitty,28189,0zCgWGmDF0aih5qexATyBn,After DarkMr.Kitty,ua,48,47.0,154.0,97.0,199.0
144,2021-09-30,After Dark,Mr.Kitty,27959,0zCgWGmDF0aih5qexATyBn,After DarkMr.Kitty,ua,49,48.0,143.0,97.0,199.0
146,2021-10-07,After Dark,Mr.Kitty,27495,0zCgWGmDF0aih5qexATyBn,After DarkMr.Kitty,ua,50,49.0,144.0,97.0,199.0
148,2020-07-16,After Hours,The Weeknd,2801,2p8IUWQDrpjuFltbdgLOag,After HoursThe Weeknd,ua,1,,,148.0,148.0
115,2020-07-16,After Party,Don Toliver,3130,527k23H0A4Q0UJN3vGs0Da,After PartyDon Toliver,ua,1,,,115.0,115.0
171,2020-07-23,After Party,Don Toliver,14047,527k23H0A4Q0UJN3vGs0Da,After PartyDon Toliver,ua,2,1.0,115.0,115.0,171.0
87,2020-07-30,After Party,Don Toliver,15643,527k23H0A4Q0UJN3vGs0Da,After PartyDon Toliver,ua,3,2.0,171.0,87.0,171.0
106,2020-08-06,After Party,Don Toliver,14714,527k23H0A4Q0UJN3vGs0Da,After PartyDon Toliver,ua,4,3.0,87.0,87.0,171.0
108,2020-08-13,After Party,Don Toliver,14249,527k23H0A4Q0UJN3vGs0Da,After PartyDon Toliver,ua,5,4.0,106.0,87.0,171.0
121,2020-08-20,After Party,Don Toliver,13516,527k23H0A4Q0UJN3vGs0Da,After PartyDon Toliver,ua,6,5.0,108.0,87.0,171.0
125,2020-08-27,After Party,Don Toliver,13099,527k23H0A4Q0UJN3vGs0Da,After PartyDon Toliver,ua,7,6.0,121.0,87.0,171.0
127,2020-09-03,After Party,Don Toliver,13017,527k23H0A4Q0UJN3vGs0Da,After PartyDon Toliver,ua,8,7.0,125.0,87.0,171.0
151,2020-09-10,After Party,Don Toliver,12294,527k23H0A4Q0UJN3vGs0Da,After PartyDon Toliver,ua,9,8.0,127.0,87.0,171.0
163,2020-09-17,After Party,Don Toliver,12112,527k23H0A4Q0UJN3vGs0Da,After PartyDon Toliver,ua,10,9.0,151.0,87.0,171.0
177,2020-09-24,After Party,Don Toliver,12041,527k23H0A4Q0UJN3vGs0Da,After PartyDon Toliver,ua,11,10.0,163.0,87.0,177.0
57,2020-12-31,Afterglow,Ed Sheeran,26963,0E4Y1XIbs8GrAT1YqVy6dq,AfterglowEd Sheeran,ua,1,,,57.0,57.0
86,2021-01-07,Afterglow,Ed Sheeran,18734,0E4Y1XIbs8GrAT1YqVy6dq,AfterglowEd Sheeran,ua,2,1.0,57.0,57.0,86.0
104,2021-01-14,Afterglow,Ed Sheeran,18231,0E4Y1XIbs8GrAT1YqVy6dq,AfterglowEd Sheeran,ua,3,2.0,86.0,57.0,104.0
121,2021-01-21,Afterglow,Ed Sheeran,17032,0E4Y1XIbs8GrAT1YqVy6dq,AfterglowEd Sheeran,ua,4,3.0,104.0,57.0,121.0
