chart_position,chart_date,song,performer,streams,spotify_uri,song_id,region,time_on_chart,instance,consecutive_weeks,previous_week,peak_position,worst_position,chart_url
9,2020-07-23,Friendly Fire - Prod. Avepack,Boulevard Depo,253434,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,2,1.0,1.0,13.0,9,13,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-07-23
4,2020-07-30,Friendly Fire - Prod. Avepack,Boulevard Depo,261775,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,3,1.0,2.0,9.0,4,13,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-07-30
7,2020-08-06,Friendly Fire - Prod. Avepack,Boulevard Depo,231486,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,4,1.0,3.0,4.0,4,13,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-08-06
7,2020-08-13,Friendly Fire - Prod. Avepack,Boulevard Depo,221032,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,5,1.0,4.0,7.0,4,13,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-08-13
9,2020-08-20,Friendly Fire - Prod. Avepack,Boulevard Depo,214577,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,6,1.0,5.0,7.0,4,13,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-08-20
9,2020-08-27,Friendly Fire - Prod. Avepack,Boulevard Depo,227457,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,7,1.0,6.0,9.0,4,13,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-08-27
10,2020-09-03,Friendly Fire - Prod. Avepack,Boulevard Depo,230531,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,8,1.0,7.0,9.0,4,13,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-09-03
13,2020-09-10,Friendly Fire - Prod. Avepack,Boulevard Depo,238129,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,9,1.0,8.0,10.0,4,13,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-09-10
13,2020-09-17,Friendly Fire - Prod. Avepack,Boulevard Depo,246135,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,10,1.0,9.0,13.0,4,13,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-09-17
14,2020-09-24,Friendly Fire - Prod. Avepack,Boulevard Depo,252400,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,11,1.0,10.0,13.0,4,14,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-09-24
16,2020-10-01,Friendly Fire - Prod. Avepack,Boulevard Depo,238966,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,12,1.0,11.0,14.0,4,16,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-10-01
16,2020-10-08,Friendly Fire - Prod. Avepack,Boulevard Depo,233621,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,13,1.0,12.0,16.0,4,16,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-10-08
14,2020-10-15,Friendly Fire - Prod. Avepack,Boulevard Depo,229766,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,14,1.0,13.0,16.0,4,16,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-10-15
13,2020-10-22,Friendly Fire - Prod. Avepack,Boulevard Depo,231872,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,15,1.0,14.0,14.0,4,16,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-10-22
21,2020-10-29,Friendly Fire - Prod. Avepack,Boulevard Depo,209944,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,16,1.0,15.0,13.0,4,21,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-10-29
21,2020-11-05,Friendly Fire - Prod. Avepack,Boulevard Depo,200444,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,17,1.0,16.0,21.0,4,21,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-11-05
23,2020-11-12,Friendly Fire - Prod. Avepack,Boulevard Depo,191210,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,18,1.0,17.0,21.0,4,23,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-11-12
44,2020-11-19,Friendly Fire - Prod. Avepack,Boulevard Depo,173867,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,19,1.0,18.0,23.0,4,44,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-11-19
40,2020-11-26,Friendly Fire - Prod. Avepack,Boulevard Depo,172171,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,20,1.0,19.0,44.0,4,44,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-11-26
28,2020-12-03,Friendly Fire - Prod. Avepack,Boulevard Depo,174876,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,21,1.0,20.0,40.0,4,44,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-12-03
30,2020-12-10,Friendly Fire - Prod. Avepack,Boulevard Depo,171820,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,22,1.0,21.0,28.0,4,44,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-12-10
30,2020-12-17,Friendly Fire - Prod. Avepack,Boulevard Depo,162621,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,23,1.0,22.0,30.0,4,44,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-12-17
31,2020-12-24,Friendly Fire - Prod. Avepack,Boulevard Depo,169598,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,24,1.0,23.0,30.0,4,44,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-12-24
36,2020-12-31,Friendly Fire - Prod. Avepack,Boulevard Depo,179272,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,25,1.0,24.0,31.0,4,44,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-12-31
29,2021-01-07,Friendly Fire - Prod. Avepack,Boulevard Depo,150073,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,26,1.0,25.0,36.0,4,44,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-01-07
33,2021-01-14,Friendly Fire - Prod. Avepack,Boulevard Depo,153796,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,27,1.0,26.0,29.0,4,44,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-01-14
38,2021-01-21,Friendly Fire - Prod. Avepack,Boulevard Depo,150856,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,28,1.0,27.0,33.0,4,44,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-01-21
38,2021-01-28,Friendly Fire - Prod. Avepack,Boulevard Depo,150034,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,29,1.0,28.0,38.0,4,44,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-01-28
41,2021-02-04,Friendly Fire - Prod. Avepack,Boulevard Depo,144963,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,30,1.0,29.0,38.0,4,44,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-02-04
42,2021-02-11,Friendly Fire - Prod. Avepack,Boulevard Depo,146642,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,31,1.0,30.0,41.0,4,44,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-02-11
41,2021-02-18,Friendly Fire - Prod. Avepack,Boulevard Depo,146877,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,32,1.0,31.0,42.0,4,44,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-02-18
50,2021-02-25,Friendly Fire - Prod. Avepack,Boulevard Depo,143050,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,33,1.0,32.0,41.0,4,50,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-02-25
63,2021-03-04,Friendly Fire - Prod. Avepack,Boulevard Depo,138304,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,34,1.0,33.0,50.0,4,63,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-03-04
63,2021-03-11,Friendly Fire - Prod. Avepack,Boulevard Depo,129412,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,35,1.0,34.0,63.0,4,63,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-03-11
71,2021-03-18,Friendly Fire - Prod. Avepack,Boulevard Depo,127905,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,36,1.0,35.0,63.0,4,71,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-03-18
81,2021-03-25,Friendly Fire - Prod. Avepack,Boulevard Depo,129657,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,37,1.0,36.0,71.0,4,81,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-03-25
81,2021-04-01,Friendly Fire - Prod. Avepack,Boulevard Depo,125105,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,38,1.0,37.0,81.0,4,81,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-04-01
77,2021-04-08,Friendly Fire - Prod. Avepack,Boulevard Depo,128670,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,39,1.0,38.0,81.0,4,81,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-04-08
82,2021-04-15,Friendly Fire - Prod. Avepack,Boulevard Depo,125500,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,40,1.0,39.0,77.0,4,82,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-04-15
74,2021-04-22,Friendly Fire - Prod. Avepack,Boulevard Depo,121875,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,41,1.0,40.0,82.0,4,82,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-04-22
68,2021-04-29,Friendly Fire - Prod. Avepack,Boulevard Depo,123719,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,42,1.0,41.0,74.0,4,82,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-04-29
82,2021-05-06,Friendly Fire - Prod. Avepack,Boulevard Depo,123751,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,43,1.0,42.0,68.0,4,82,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-05-06
77,2021-05-13,Friendly Fire - Prod. Avepack,Boulevard Depo,118469,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,44,1.0,43.0,82.0,4,82,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-05-13
82,2021-05-20,Friendly Fire - Prod. Avepack,Boulevard Depo,123749,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,45,1.0,44.0,77.0,4,82,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-05-20
112,2021-05-27,Friendly Fire - Prod. Avepack,Boulevard Depo,113970,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,46,1.0,45.0,82.0,4,112,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-05-27
129,2021-06-03,Friendly Fire - Prod. Avepack,Boulevard Depo,110899,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,47,1.0,46.0,112.0,4,129,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-06-03
143,2021-06-10,Friendly Fire - Prod. Avepack,Boulevard Depo,105528,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,48,1.0,47.0,129.0,4,143,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-06-10
141,2021-06-17,Friendly Fire - Prod. Avepack,Boulevard Depo,101191,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,49,1.0,48.0,143.0,4,143,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-06-17
140,2021-06-24,Friendly Fire - Prod. Avepack,Boulevard Depo,97834,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,50,1.0,49.0,141.0,4,143,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-06-24
149,2021-07-01,Friendly Fire - Prod. Avepack,Boulevard Depo,95807,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,51,1.0,50.0,140.0,4,149,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-07-01
168,2021-07-08,Friendly Fire - Prod. Avepack,Boulevard Depo,87720,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,52,1.0,51.0,149.0,4,168,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-07-08
162,2021-07-15,Friendly Fire - Prod. Avepack,Boulevard Depo,91491,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,53,1.0,52.0,168.0,4,168,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-07-15
139,2021-07-22,Friendly Fire - Prod. Avepack,Boulevard Depo,106831,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,54,1.0,53.0,162.0,4,168,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-07-22
147,2021-07-29,Friendly Fire - Prod. Avepack,Boulevard Depo,102097,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,55,1.0,54.0,139.0,4,168,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-07-29
175,2021-08-05,Friendly Fire - Prod. Avepack,Boulevard Depo,95841,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,56,1.0,55.0,147.0,4,175,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-08-05
170,2021-08-12,Friendly Fire - Prod. Avepack,Boulevard Depo,95193,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,57,1.0,56.0,175.0,4,175,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-08-12
192,2021-08-19,Friendly Fire - Prod. Avepack,Boulevard Depo,95181,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,58,1.0,57.0,170.0,4,192,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-08-19
185,2021-08-26,Friendly Fire - Prod. Avepack,Boulevard Depo,96608,5rsylaCMgQ5q5IjrZBGm8q,Friendly Fire - Prod. AvepackBoulevard Depo,ru,59,1.0,58.0,192.0,4,192,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-08-26
13,2020-11-19,G Shit,kizaru,302867,61JmAtuhhqOQRaowrU96gR,G Shitkizaru,ru,1,1.0,,,13,13,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-11-19
83,2020-11-26,G Shit,kizaru,105503,61JmAtuhhqOQRaowrU96gR,G Shitkizaru,ru,2,1.0,1.0,13.0,13,83,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-11-26
158,2020-12-03,G Shit,kizaru,72215,61JmAtuhhqOQRaowrU96gR,G Shitkizaru,ru,3,1.0,2.0,83.0,13,158,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-12-03
22,2021-04-08,"G-SHOKK [Prod. by gob wants nothing, audiodealers]",SODA LUV,227443,4psimdmSobgECgzUVgWsia,"G-SHOKK [Prod. by gob wants nothing, audiodealers]SODA LUV",ru,1,1.0,,,22,22,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-04-08
56,2021-04-15,"G-SHOKK [Prod. by gob wants nothing, audiodealers]",SODA LUV,151148,4psimdmSobgECgzUVgWsia,"G-SHOKK [Prod. by gob wants nothing, audiodealers]SODA LUV",ru,2,1.0,1.0,22.0,22,56,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-04-15
60,2021-04-22,"G-SHOKK [Prod. by gob wants nothing, audiodealers]",SODA LUV,132487,4psimdmSobgECgzUVgWsia,"G-SHOKK [Prod. by gob wants nothing, audiodealers]SODA LUV",ru,3,1.0,2.0,56.0,22,60,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-04-22
66,2021-04-29,"G-SHOKK [Prod. by gob wants nothing, audiodealers]",SODA LUV,124937,4psimdmSobgECgzUVgWsia,"G-SHOKK [Prod. by gob wants nothing, audiodealers]SODA LUV",ru,4,1.0,3.0,60.0,22,66,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-04-29
129,2021-05-06,"G-SHOKK [Prod. by gob wants nothing, audiodealers]",SODA LUV,102180,4psimdmSobgECgzUVgWsia,"G-SHOKK [Prod. by gob wants nothing, audiodealers]SODA LUV",ru,5,1.0,4.0,66.0,22,129,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-05-06
128,2021-05-13,"G-SHOKK [Prod. by gob wants nothing, audiodealers]",SODA LUV,95873,4psimdmSobgECgzUVgWsia,"G-SHOKK [Prod. by gob wants nothing, audiodealers]SODA LUV",ru,6,1.0,5.0,129.0,22,129,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-05-13
116,2021-05-20,"G-SHOKK [Prod. by gob wants nothing, audiodealers]",SODA LUV,105489,4psimdmSobgECgzUVgWsia,"G-SHOKK [Prod. by gob wants nothing, audiodealers]SODA LUV",ru,7,1.0,6.0,128.0,22,129,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-05-20
173,2021-05-27,"G-SHOKK [Prod. by gob wants nothing, audiodealers]",SODA LUV,91872,4psimdmSobgECgzUVgWsia,"G-SHOKK [Prod. by gob wants nothing, audiodealers]SODA LUV",ru,8,1.0,7.0,116.0,22,173,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-05-27
188,2021-09-16,GAZ,Kaito Shoma,117257,4TNT1dmWRE8RVpKDHLF8UP,GAZKaito Shoma,ru,1,1.0,,,188,188,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-09-16
195,2021-10-28,GAZ,Kaito Shoma,119992,4TNT1dmWRE8RVpKDHLF8UP,GAZKaito Shoma,ru,2,2.0,,,188,195,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-10-28
170,2021-11-04,GAZ,Kaito Shoma,124153,4TNT1dmWRE8RVpKDHLF8UP,GAZKaito Shoma,ru,3,2.0,1.0,195.0,170,195,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-11-04
189,2021-11-11,GAZ,Kaito Shoma,114385,4TNT1dmWRE8RVpKDHLF8UP,GAZKaito Shoma,ru,4,2.0,2.0,170.0,170,195,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-11-11
99,2021-10-14,GENDER,SQWOZ BAB,155952,3CsVcS1DeFshB0OndFSaKy,GENDERSQWOZ BAB,ru,1,1.0,,,99,99,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-10-14
171,2020-07-16,GOOBA,6ix9ine,15357,4NhDYoQTYCdWHTvlbGVgwo,GOOBA6ix9ine,ru,1,1.0,,,171,171,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-07-16
149,2020-07-23,GOOBA,6ix9ine,76480,4NhDYoQTYCdWHTvlbGVgwo,GOOBA6ix9ine,ru,2,1.0,1.0,171.0,149,171,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-07-23
100,2020-07-30,GOOBA,6ix9ine,80674,4NhDYoQTYCdWHTvlbGVgwo,GOOBA6ix9ine,ru,3,1.0,2.0,149.0,100,171,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-07-30
98,2020-08-06,GOOBA,6ix9ine,77859,4NhDYoQTYCdWHTvlbGVgwo,GOOBA6ix9ine,ru,4,1.0,3.0,100.0,98,171,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-08-06
97,2020-08-13,GOOBA,6ix9ine,75651,4NhDYoQTYCdWHTvlbGVgwo,GOOBA6ix9ine,ru,5,1.0,4.0,98.0,97,171,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-08-13
122,2020-08-20,GOOBA,6ix9ine,72732,4NhDYoQTYCdWHTvlbGVgwo,GOOBA6ix9ine,ru,6,1.0,5.0,97.0,97,171,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-08-20
133,2020-08-27,GOOBA,6ix9ine,73991,4NhDYoQTYCdWHTvlbGVgwo,GOOBA6ix9ine,ru,7,1.0,6.0,122.0,97,171,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-08-27
152,2020-09-10,GOOBA,6ix9ine,69871,6qiiDtFAJjyEhoZVcf6ovL,GOOBA6ix9ine,ru,8,2.0,,,97,171,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-09-10
146,2020-07-23,GREECE (feat. Drake),DJ Khaled,77670,35RJhm1pEovTBwnNR0zWad,GREECE (feat. Drake)DJ Khaled,ru,1,1.0,,,146,146,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-07-23
141,2020-07-30,GREECE (feat. Drake),DJ Khaled,68303,35RJhm1pEovTBwnNR0zWad,GREECE (feat. Drake)DJ Khaled,ru,2,1.0,1.0,146.0,141,146,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-07-30
160,2020-08-06,GREECE (feat. Drake),DJ Khaled,59286,35RJhm1pEovTBwnNR0zWad,GREECE (feat. Drake)DJ Khaled,ru,3,1.0,2.0,141.0,141,160,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-08-06
177,2020-08-13,GREECE (feat. Drake),DJ Khaled,55369,35RJhm1pEovTBwnNR0zWad,GREECE (feat. Drake)DJ Khaled,ru,4,1.0,3.0,160.0,141,177,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-08-13
188,2020-08-20,GREECE (feat. Drake),DJ Khaled,56537,35RJhm1pEovTBwnNR0zWad,GREECE (feat. Drake)DJ Khaled,ru,5,1.0,4.0,177.0,141,188,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-08-20
17,2021-06-03,GTA,MORGENSHTERN,347984,12BfsRTFvmYVU5zZmdpGHg,GTAMORGENSHTERN,ru,1,1.0,,,17,17,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-06-03
53,2021-06-10,GTA,MORGENSHTERN,173056,12BfsRTFvmYVU5zZmdpGHg,GTAMORGENSHTERN,ru,2,1.0,1.0,17.0,17,53,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-06-10
84,2021-06-17,GTA,MORGENSHTERN,128494,12BfsRTFvmYVU5zZmdpGHg,GTAMORGENSHTERN,ru,3,1.0,2.0,53.0,17,84,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-06-17
104,2021-06-24,GTA,MORGENSHTERN,110653,12BfsRTFvmYVU5zZmdpGHg,GTAMORGENSHTERN,ru,4,1.0,3.0,84.0,17,104,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-06-24
169,2021-07-01,GTA,MORGENSHTERN,89666,12BfsRTFvmYVU5zZmdpGHg,GTAMORGENSHTERN,ru,5,1.0,4.0,104.0,17,169,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-07-01
176,2021-07-08,GTA,MORGENSHTERN,85524,12BfsRTFvmYVU5zZmdpGHg,GTAMORGENSHTERN,ru,6,1.0,5.0,169.0,17,176,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-07-08
196,2021-07-15,GTA,MORGENSHTERN,81674,12BfsRTFvmYVU5zZmdpGHg,GTAMORGENSHTERN,ru,7,1.0,6.0,176.0,17,196,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-07-15
58,2021-09-02,Gangsta's Paradise,Coolio,177763,7lQWRAjyhTpCWFC0jmclT4,Gangsta's ParadiseCoolio,ru,1,1.0,,,58,58,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-09-02
74,2021-09-09,Gangsta's Paradise,Coolio,167053,7lQWRAjyhTpCWFC0jmclT4,Gangsta's ParadiseCoolio,ru,2,1.0,1.0,58.0,58,74,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-09-09
104,2021-09-16,Gangsta's Paradise,Coolio,152925,7lQWRAjyhTpCWFC0jmclT4,Gangsta's ParadiseCoolio,ru,3,1.0,2.0,74.0,58,104,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-09-16
124,2021-09-23,Gangsta's Paradise,Coolio,144061,7lQWRAjyhTpCWFC0jmclT4,Gangsta's ParadiseCoolio,ru,4,1.0,3.0,104.0,58,124,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-09-23
135,2021-09-30,Gangsta's Paradise,Coolio,138555,7lQWRAjyhTpCWFC0jmclT4,Gangsta's ParadiseCoolio,ru,5,1.0,4.0,124.0,58,135,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-09-30
162,2021-10-07,Gangsta's Paradise,Coolio,128805,7lQWRAjyhTpCWFC0jmclT4,Gangsta's ParadiseCoolio,ru,6,1.0,5.0,135.0,58,162,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-10-07
186,2021-10-14,Gangsta's Paradise,Coolio,117214,7lQWRAjyhTpCWFC0jmclT4,Gangsta's ParadiseCoolio,ru,7,1.0,6.0,162.0,58,186,https://charts.spotify.com/charts/view/regional-ru-weekly/2021-10-14
39,2020-11-19,Gasoline,Scriptonite,186083,0qtiFR6Ufb0jvZqslUCKjA,GasolineScriptonite,ru,1,1.0,,,39,39,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-11-19
75,2020-11-26,Gasoline,Scriptonite,110101,0qtiFR6Ufb0jvZqslUCKjA,GasolineScriptonite,ru,2,1.0,1.0,39.0,39,75,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-11-26
95,2020-12-03,Gasoline,Scriptonite,96677,0qtiFR6Ufb0jvZqslUCKjA,GasolineScriptonite,ru,3,1.0,2.0,75.0,39,95,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-12-03
137,2020-12-10,Gasoline,Scriptonite,87015,0qtiFR6Ufb0jvZqslUCKjA,GasolineScriptonite,ru,4,1.0,3.0,95.0,39,137,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-12-10
153,2020-12-17,Gasoline,Scriptonite,79186,0qtiFR6Ufb0jvZqslUCKjA,GasolineScriptonite,ru,5,1.0,4.0,137.0,39,153,https://charts.spotify.com/charts/view/regional-ru-weekly/2020-12-17
