chart_position,chart_date,song,performer,streams,spotify_uri,song_id,region,time_on_chart,consecutive_weeks,previous_week,peak_position,worst_position
32,2021-02-11,20B13,Dollypran,42309,7rcCZI9pA9mqdZYf6jPN1j,20B13Dollypran,ma,6,5.0,29.0,10,38
49,2021-02-18,20B13,Dollypran,38847,7rcCZI9pA9mqdZYf6jPN1j,20B13Dollypran,ma,7,6.0,32.0,10,49
58,2021-02-25,20B13,Dollypran,33622,7rcCZI9pA9mqdZYf6jPN1j,20B13Dollypran,ma,8,7.0,49.0,10,58
61,2021-03-04,20B13,Dollypran,32087,7rcCZI9pA9mqdZYf6jPN1j,20B13Dollypran,ma,9,8.0,58.0,10,61
80,2021-03-11,20B13,Dollypran,29823,7rcCZI9pA9mqdZYf6jPN1j,20B13Dollypran,ma,10,9.0,61.0,10,80
76,2021-03-18,20B13,Dollypran,28159,7rcCZI9pA9mqdZYf6jPN1j,20B13Dollypran,ma,11,10.0,80.0,10,80
105,2021-03-25,20B13,Dollypran,23177,7rcCZI9pA9mqdZYf6jPN1j,20B13Dollypran,ma,12,11.0,76.0,10,105
118,2021-04-01,20B13,Dollypran,20810,7rcCZI9pA9mqdZYf6jPN1j,20B13Dollypran,ma,13,12.0,105.0,10,118
109,2021-04-08,20B13,Dollypran,21483,7rcCZI9pA9mqdZYf6jPN1j,20B13Dollypran,ma,14,13.0,118.0,10,118
113,2021-04-15,20B13,Dollypran,17400,7rcCZI9pA9mqdZYf6jPN1j,20B13Dollypran,ma,15,14.0,109.0,10,118
111,2021-04-22,20B13,Dollypran,14268,7rcCZI9pA9mqdZYf6jPN1j,20B13Dollypran,ma,16,15.0,113.0,10,118
122,2021-04-29,20B13,Dollypran,14337,7rcCZI9pA9mqdZYf6jPN1j,20B13Dollypran,ma,17,16.0,111.0,10,122
125,2021-05-06,20B13,Dollypran,14795,7rcCZI9pA9mqdZYf6jPN1j,20B13Dollypran,ma,18,17.0,122.0,10,125
153,2021-05-13,20B13,Dollypran,14056,7rcCZI9pA9mqdZYf6jPN1j,20B13Dollypran,ma,19,18.0,125.0,10,153
171,2021-05-20,20B13,Dollypran,13820,7rcCZI9pA9mqdZYf6jPN1j,20B13Dollypran,ma,20,19.0,153.0,10,171
161,2021-05-27,20B13,Dollypran,15118,7rcCZI9pA9mqdZYf6jPN1j,20B13Dollypran,ma,21,20.0,171.0,10,171
158,2021-06-03,20B13,Dollypran,13828,7rcCZI9pA9mqdZYf6jPN1j,20B13Dollypran,ma,22,21.0,161.0,10,171
188,2021-06-10,20B13,Dollypran,11869,7rcCZI9pA9mqdZYf6jPN1j,20B13Dollypran,ma,23,22.0,158.0,10,188
157,2019-10-10,223's (feat. 9lokknine),YNW Melly,4010,4sjiIpEv617LDXaidKioOI,223's (feat. 9lokknine)YNW Melly,ma,1,,,157,157
182,2019-10-17,223's (feat. 9lokknine),YNW Melly,3729,4sjiIpEv617LDXaidKioOI,223's (feat. 9lokknine)YNW Melly,ma,2,1.0,157.0,157,182
175,2019-11-07,223's (feat. 9lokknine),YNW Melly,4153,4sjiIpEv617LDXaidKioOI,223's (feat. 9lokknine)YNW Melly,ma,3,1.0,,157,182
113,2021-09-02,24,Kanye West,19434,7DBFslKWQzoRgO0HBBkL3u,24Kanye West,ma,1,,,113,113
112,2019-02-14,26 décembre 1999,Lacrim,2835,010sBccFjnvksNaJkW0Az4,26 décembre 1999Lacrim,ma,1,,,112,112
139,2020-05-28,28,Agust D,6719,4bTID1qPjca9WuTZGkGRKE,28Agust D,ma,1,,,139,139
179,2019-05-09,3 Nights,Dominic Fike,2029,1tNJrcVe6gwLEiZCtprs1u,3 NightsDominic Fike,ma,1,,,179,179
144,2019-05-16,3 Nights,Dominic Fike,2164,1tNJrcVe6gwLEiZCtprs1u,3 NightsDominic Fike,ma,2,1.0,179.0,144,179
58,2021-04-08,303,Figoshin,31580,4tElXRwMqZfIAKL72xYbev,303Figoshin,ma,1,,,58,58
25,2021-04-15,303,Figoshin,48057,4tElXRwMqZfIAKL72xYbev,303Figoshin,ma,2,1.0,58.0,25,58
33,2021-04-22,303,Figoshin,31642,4tElXRwMqZfIAKL72xYbev,303Figoshin,ma,3,2.0,25.0,25,58
39,2021-04-29,303,Figoshin,27400,4tElXRwMqZfIAKL72xYbev,303Figoshin,ma,4,3.0,33.0,25,58
61,2021-05-06,303,Figoshin,24531,4tElXRwMqZfIAKL72xYbev,303Figoshin,ma,5,4.0,39.0,25,61
83,2021-05-13,303,Figoshin,22990,4tElXRwMqZfIAKL72xYbev,303Figoshin,ma,6,5.0,61.0,25,83
87,2021-05-20,303,Figoshin,21654,4tElXRwMqZfIAKL72xYbev,303Figoshin,ma,7,6.0,83.0,25,87
105,2021-05-27,303,Figoshin,20541,4tElXRwMqZfIAKL72xYbev,303Figoshin,ma,8,7.0,87.0,25,105
108,2021-06-03,303,Figoshin,18088,4tElXRwMqZfIAKL72xYbev,303Figoshin,ma,9,8.0,105.0,25,108
109,2021-06-10,303,Figoshin,18342,4tElXRwMqZfIAKL72xYbev,303Figoshin,ma,10,9.0,108.0,25,109
118,2021-06-17,303,Figoshin,17120,4tElXRwMqZfIAKL72xYbev,303Figoshin,ma,11,10.0,109.0,25,118
137,2021-06-24,303,Figoshin,15511,4tElXRwMqZfIAKL72xYbev,303Figoshin,ma,12,11.0,118.0,25,137
134,2021-07-01,303,Figoshin,15822,4tElXRwMqZfIAKL72xYbev,303Figoshin,ma,13,12.0,137.0,25,137
160,2021-07-08,303,Figoshin,13352,4tElXRwMqZfIAKL72xYbev,303Figoshin,ma,14,13.0,134.0,25,160
178,2021-07-15,303,Figoshin,12676,4tElXRwMqZfIAKL72xYbev,303Figoshin,ma,15,14.0,160.0,25,178
102,2021-03-11,31,Booba,23868,0vxkghkV5IMJOfUbZ7Ksul,31Booba,ma,1,,,102,102
147,2020-06-04,3310,Madd,7579,16Pr8yNQ2f7yA9LGuQiCMw,3310Madd,ma,1,,,147,147
169,2021-01-21,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",Ariana Grande,10944,3jjBPF4NDMCU51psU8JPpR,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - RemixAriana Grande",ma,1,,,169,169
65,2020-11-05,34+35,Ariana Grande,17745,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,ma,1,,,65,65
143,2020-11-12,34+35,Ariana Grande,11048,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,ma,2,1.0,65.0,65,143
150,2020-11-19,34+35,Ariana Grande,10865,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,ma,3,2.0,143.0,65,150
153,2020-11-26,34+35,Ariana Grande,11229,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,ma,4,3.0,150.0,65,153
127,2020-12-03,34+35,Ariana Grande,12150,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,ma,5,4.0,153.0,65,153
118,2020-12-10,34+35,Ariana Grande,13449,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,ma,6,5.0,127.0,65,153
104,2020-12-17,34+35,Ariana Grande,13349,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,ma,7,6.0,118.0,65,153
103,2020-12-24,34+35,Ariana Grande,13483,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,ma,8,7.0,104.0,65,153
103,2020-12-31,34+35,Ariana Grande,14119,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,ma,9,8.0,103.0,65,153
106,2021-01-07,34+35,Ariana Grande,13366,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,ma,10,9.0,103.0,65,153
108,2021-01-14,34+35,Ariana Grande,13578,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,ma,11,10.0,106.0,65,153
173,2021-01-28,34+35,Ariana Grande,11610,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,ma,12,10.0,,65,173
171,2021-02-04,34+35,Ariana Grande,11273,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,ma,13,11.0,173.0,65,173
165,2021-02-11,34+35,Ariana Grande,11441,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,ma,14,12.0,171.0,65,173
193,2021-02-18,34+35,Ariana Grande,11215,6Im9k8u9iIzKMrmV7BWtlF,34+35Ariana Grande,ma,15,13.0,165.0,65,193
34,2020-03-05,360,Manal,12312,5C5YB1fSSWZ95h0aFX51Us,360Manal,ma,1,,,34,34
36,2020-03-12,360,Manal,13138,5C5YB1fSSWZ95h0aFX51Us,360Manal,ma,2,1.0,34.0,34,36
28,2020-03-19,360,Manal,13415,5C5YB1fSSWZ95h0aFX51Us,360Manal,ma,3,2.0,36.0,28,36
46,2020-03-26,360,Manal,12800,5C5YB1fSSWZ95h0aFX51Us,360Manal,ma,4,3.0,28.0,28,46
33,2020-04-02,360,Manal,14881,5C5YB1fSSWZ95h0aFX51Us,360Manal,ma,5,4.0,46.0,28,46
32,2020-04-09,360,Manal,14787,5C5YB1fSSWZ95h0aFX51Us,360Manal,ma,6,5.0,33.0,28,46
34,2020-04-16,360,Manal,14288,5C5YB1fSSWZ95h0aFX51Us,360Manal,ma,7,6.0,32.0,28,46
52,2020-04-23,360,Manal,12316,5C5YB1fSSWZ95h0aFX51Us,360Manal,ma,8,7.0,34.0,28,52
65,2020-04-30,360,Manal,8390,5C5YB1fSSWZ95h0aFX51Us,360Manal,ma,9,8.0,52.0,28,65
57,2020-05-07,360,Manal,9244,5C5YB1fSSWZ95h0aFX51Us,360Manal,ma,10,9.0,65.0,28,65
78,2020-05-14,360,Manal,8252,5C5YB1fSSWZ95h0aFX51Us,360Manal,ma,11,10.0,57.0,28,78
99,2020-05-21,360,Manal,7199,5C5YB1fSSWZ95h0aFX51Us,360Manal,ma,12,11.0,78.0,28,99
136,2020-05-28,360,Manal,6915,5C5YB1fSSWZ95h0aFX51Us,360Manal,ma,13,12.0,99.0,28,136
158,2020-06-04,360,Manal,7162,5C5YB1fSSWZ95h0aFX51Us,360Manal,ma,14,13.0,136.0,28,158
176,2020-06-11,360,Manal,6747,5C5YB1fSSWZ95h0aFX51Us,360Manal,ma,15,14.0,158.0,28,176
119,2021-05-27,360,Manal,18400,5O7Iv7q3FAFypI0T7QKOQO,360Manal,ma,16,14.0,,28,176
70,2019-02-21,365,Zedd,3383,2XWjPtKdi5sucFYtVav07d,365Zedd,ma,1,,,70,70
133,2019-02-28,365,Zedd,2447,2XWjPtKdi5sucFYtVav07d,365Zedd,ma,2,1.0,70.0,70,133
192,2019-03-07,365,Zedd,1990,2XWjPtKdi5sucFYtVav07d,365Zedd,ma,3,2.0,133.0,70,192
186,2019-03-14,365,Zedd,2046,2XWjPtKdi5sucFYtVav07d,365Zedd,ma,4,3.0,192.0,70,192
199,2019-03-21,365,Zedd,1939,2XWjPtKdi5sucFYtVav07d,365Zedd,ma,5,4.0,186.0,70,199
200,2019-03-07,3AYM,7ari,1951,6IUI26Z6MzLJZTUA3qAz4O,3AYM7ari,ma,1,,,200,200
191,2019-03-14,3AYM,7ari,2005,6IUI26Z6MzLJZTUA3qAz4O,3AYM7ari,ma,2,1.0,200.0,191,200
186,2019-03-21,3AYM,7ari,1992,6IUI26Z6MzLJZTUA3qAz4O,3AYM7ari,ma,3,2.0,191.0,186,200
198,2019-04-04,3AYM,7ari,2382,6IUI26Z6MzLJZTUA3qAz4O,3AYM7ari,ma,4,2.0,,186,200
169,2019-05-02,3AYM,7ari,2442,6IUI26Z6MzLJZTUA3qAz4O,3AYM7ari,ma,5,2.0,,169,200
181,2019-05-09,3AYM,7ari,2005,6IUI26Z6MzLJZTUA3qAz4O,3AYM7ari,ma,6,3.0,169.0,169,200
163,2020-06-11,3AYM,7ari,7151,6IUI26Z6MzLJZTUA3qAz4O,3AYM7ari,ma,7,3.0,,163,200
146,2020-06-18,3AYM,7ari,7533,6IUI26Z6MzLJZTUA3qAz4O,3AYM7ari,ma,8,4.0,163.0,146,200
174,2020-06-25,3AYM,7ari,6977,6IUI26Z6MzLJZTUA3qAz4O,3AYM7ari,ma,9,5.0,146.0,146,200
200,2020-07-02,3AYM,7ari,6437,6IUI26Z6MzLJZTUA3qAz4O,3AYM7ari,ma,10,6.0,174.0,146,200
166,2020-09-17,3AYM,7ari,7657,6IUI26Z6MzLJZTUA3qAz4O,3AYM7ari,ma,11,6.0,,146,200
175,2020-09-24,3AYM,7ari,7866,6IUI26Z6MzLJZTUA3qAz4O,3AYM7ari,ma,12,7.0,166.0,146,200
144,2020-10-01,3AYM,7ari,8940,6IUI26Z6MzLJZTUA3qAz4O,3AYM7ari,ma,13,8.0,175.0,144,200
75,2020-10-08,3AYM,7ari,14300,6IUI26Z6MzLJZTUA3qAz4O,3AYM7ari,ma,14,9.0,144.0,75,200
89,2020-10-15,3AYM,7ari,11951,6IUI26Z6MzLJZTUA3qAz4O,3AYM7ari,ma,15,10.0,75.0,75,200
100,2020-10-22,3AYM,7ari,12258,6IUI26Z6MzLJZTUA3qAz4O,3AYM7ari,ma,16,11.0,89.0,75,200
117,2020-10-29,3AYM,7ari,12088,6IUI26Z6MzLJZTUA3qAz4O,3AYM7ari,ma,17,12.0,100.0,75,200
109,2020-11-05,3AYM,7ari,12746,6IUI26Z6MzLJZTUA3qAz4O,3AYM7ari,ma,18,13.0,117.0,75,200
129,2020-11-12,3AYM,7ari,12025,6IUI26Z6MzLJZTUA3qAz4O,3AYM7ari,ma,19,14.0,109.0,75,200
116,2020-11-19,3AYM,7ari,12893,6IUI26Z6MzLJZTUA3qAz4O,3AYM7ari,ma,20,15.0,129.0,75,200
128,2020-11-26,3AYM,7ari,12587,6IUI26Z6MzLJZTUA3qAz4O,3AYM7ari,ma,21,16.0,116.0,75,200
145,2020-12-03,3AYM,7ari,11360,6IUI26Z6MzLJZTUA3qAz4O,3AYM7ari,ma,22,17.0,128.0,75,200
169,2020-12-10,3AYM,7ari,10718,6IUI26Z6MzLJZTUA3qAz4O,3AYM7ari,ma,23,18.0,145.0,75,200
153,2020-12-17,3AYM,7ari,10921,6IUI26Z6MzLJZTUA3qAz4O,3AYM7ari,ma,24,19.0,169.0,75,200
180,2020-12-24,3AYM,7ari,10307,6IUI26Z6MzLJZTUA3qAz4O,3AYM7ari,ma,25,20.0,153.0,75,200
186,2020-12-31,3AYM,7ari,10166,6IUI26Z6MzLJZTUA3qAz4O,3AYM7ari,ma,26,21.0,180.0,75,200
164,2021-01-07,3AYM,7ari,10235,6IUI26Z6MzLJZTUA3qAz4O,3AYM7ari,ma,27,22.0,186.0,75,200
175,2021-01-14,3AYM,7ari,10151,6IUI26Z6MzLJZTUA3qAz4O,3AYM7ari,ma,28,23.0,164.0,75,200
188,2021-01-21,3AYM,7ari,10304,6IUI26Z6MzLJZTUA3qAz4O,3AYM7ari,ma,29,24.0,175.0,75,200
105,2021-03-11,3ach9ek Criminel,Djalil Palermo,23217,6Y3hqLC16tJUEI4PDsusoT,3ach9ek CriminelDjalil Palermo,ma,1,,,105,105
80,2021-03-18,3ach9ek Criminel,Djalil Palermo,27297,6Y3hqLC16tJUEI4PDsusoT,3ach9ek CriminelDjalil Palermo,ma,2,1.0,105.0,80,105
95,2021-03-25,3ach9ek Criminel,Djalil Palermo,25567,6Y3hqLC16tJUEI4PDsusoT,3ach9ek CriminelDjalil Palermo,ma,3,2.0,80.0,80,105
83,2021-04-01,3ach9ek Criminel,Djalil Palermo,27124,6Y3hqLC16tJUEI4PDsusoT,3ach9ek CriminelDjalil Palermo,ma,4,3.0,95.0,80,105
77,2021-04-08,3ach9ek Criminel,Djalil Palermo,26806,6Y3hqLC16tJUEI4PDsusoT,3ach9ek CriminelDjalil Palermo,ma,5,4.0,83.0,77,105
78,2021-04-15,3ach9ek Criminel,Djalil Palermo,22068,6Y3hqLC16tJUEI4PDsusoT,3ach9ek CriminelDjalil Palermo,ma,6,5.0,77.0,77,105
101,2021-04-22,3ach9ek Criminel,Djalil Palermo,15540,6Y3hqLC16tJUEI4PDsusoT,3ach9ek CriminelDjalil Palermo,ma,7,6.0,78.0,77,105
161,2021-04-29,3ach9ek Criminel,Djalil Palermo,11290,6Y3hqLC16tJUEI4PDsusoT,3ach9ek CriminelDjalil Palermo,ma,8,7.0,101.0,77,161
172,2021-05-06,3ach9ek Criminel,Djalil Palermo,11504,6Y3hqLC16tJUEI4PDsusoT,3ach9ek CriminelDjalil Palermo,ma,9,8.0,161.0,77,172
177,2021-05-13,3ach9ek Criminel,Djalil Palermo,12081,6Y3hqLC16tJUEI4PDsusoT,3ach9ek CriminelDjalil Palermo,ma,10,9.0,172.0,77,177
168,2021-05-20,3ach9ek Criminel,Djalil Palermo,13917,6Y3hqLC16tJUEI4PDsusoT,3ach9ek CriminelDjalil Palermo,ma,11,10.0,177.0,77,177
187,2021-05-27,3ach9ek Criminel,Djalil Palermo,12853,6Y3hqLC16tJUEI4PDsusoT,3ach9ek CriminelDjalil Palermo,ma,12,11.0,168.0,77,187
177,2021-06-03,3ach9ek Criminel,Djalil Palermo,12469,6Y3hqLC16tJUEI4PDsusoT,3ach9ek CriminelDjalil Palermo,ma,13,12.0,187.0,77,187
180,2021-06-10,3ach9ek Criminel,Djalil Palermo,12348,6Y3hqLC16tJUEI4PDsusoT,3ach9ek CriminelDjalil Palermo,ma,14,13.0,177.0,77,187
195,2021-06-17,3ach9ek Criminel,Djalil Palermo,11696,6Y3hqLC16tJUEI4PDsusoT,3ach9ek CriminelDjalil Palermo,ma,15,14.0,180.0,77,195
178,2021-07-08,3ach9ek Criminel,Djalil Palermo,12726,6Y3hqLC16tJUEI4PDsusoT,3ach9ek CriminelDjalil Palermo,ma,16,14.0,,77,195
189,2021-07-15,3ach9ek Criminel,Djalil Palermo,12263,6Y3hqLC16tJUEI4PDsusoT,3ach9ek CriminelDjalil Palermo,ma,17,15.0,178.0,77,195
199,2019-10-03,3adyani Bel Gros - Remix Master T,Cheb Bello,3275,1Z3UznHCGkclMLMOBRxeHN,3adyani Bel Gros - Remix Master TCheb Bello,ma,1,,,199,199
184,2019-10-17,3adyani Bel Gros - Remix Master T,Cheb Bello,3726,1Z3UznHCGkclMLMOBRxeHN,3adyani Bel Gros - Remix Master TCheb Bello,ma,2,,,184,199
120,2019-10-24,3adyani Bel Gros - Remix Master T,Cheb Bello,4880,1Z3UznHCGkclMLMOBRxeHN,3adyani Bel Gros - Remix Master TCheb Bello,ma,3,1.0,184.0,120,199
88,2019-10-31,3adyani Bel Gros - Remix Master T,Cheb Bello,5954,1Z3UznHCGkclMLMOBRxeHN,3adyani Bel Gros - Remix Master TCheb Bello,ma,4,2.0,120.0,88,199
95,2019-11-07,3adyani Bel Gros - Remix Master T,Cheb Bello,6215,1Z3UznHCGkclMLMOBRxeHN,3adyani Bel Gros - Remix Master TCheb Bello,ma,5,3.0,88.0,88,199
92,2019-11-14,3adyani Bel Gros - Remix Master T,Cheb Bello,6324,1Z3UznHCGkclMLMOBRxeHN,3adyani Bel Gros - Remix Master TCheb Bello,ma,6,4.0,95.0,88,199
104,2019-11-21,3adyani Bel Gros - Remix Master T,Cheb Bello,6054,1Z3UznHCGkclMLMOBRxeHN,3adyani Bel Gros - Remix Master TCheb Bello,ma,7,5.0,92.0,88,199
96,2019-11-28,3adyani Bel Gros - Remix Master T,Cheb Bello,5588,1Z3UznHCGkclMLMOBRxeHN,3adyani Bel Gros - Remix Master TCheb Bello,ma,8,6.0,104.0,88,199
91,2019-12-05,3adyani Bel Gros - Remix Master T,Cheb Bello,5879,1Z3UznHCGkclMLMOBRxeHN,3adyani Bel Gros - Remix Master TCheb Bello,ma,9,7.0,96.0,88,199
96,2019-12-12,3adyani Bel Gros - Remix Master T,Cheb Bello,6026,1Z3UznHCGkclMLMOBRxeHN,3adyani Bel Gros - Remix Master TCheb Bello,ma,10,8.0,91.0,88,199
60,2019-12-19,3adyani Bel Gros - Remix Master T,Cheb Bello,8673,1Z3UznHCGkclMLMOBRxeHN,3adyani Bel Gros - Remix Master TCheb Bello,ma,11,9.0,96.0,60,199
77,2019-12-26,3adyani Bel Gros - Remix Master T,Cheb Bello,8041,1Z3UznHCGkclMLMOBRxeHN,3adyani Bel Gros - Remix Master TCheb Bello,ma,12,10.0,60.0,60,199
91,2020-01-02,3adyani Bel Gros - Remix Master T,Cheb Bello,7785,1Z3UznHCGkclMLMOBRxeHN,3adyani Bel Gros - Remix Master TCheb Bello,ma,13,11.0,77.0,60,199
81,2020-01-09,3adyani Bel Gros - Remix Master T,Cheb Bello,7699,1Z3UznHCGkclMLMOBRxeHN,3adyani Bel Gros - Remix Master TCheb Bello,ma,14,12.0,91.0,60,199
95,2020-01-16,3adyani Bel Gros - Remix Master T,Cheb Bello,7375,1Z3UznHCGkclMLMOBRxeHN,3adyani Bel Gros - Remix Master TCheb Bello,ma,15,13.0,81.0,60,199
125,2020-01-23,3adyani Bel Gros - Remix Master T,Cheb Bello,7675,1Z3UznHCGkclMLMOBRxeHN,3adyani Bel Gros - Remix Master TCheb Bello,ma,16,14.0,95.0,60,199
97,2020-01-30,3adyani Bel Gros - Remix Master T,Cheb Bello,7568,1Z3UznHCGkclMLMOBRxeHN,3adyani Bel Gros - Remix Master TCheb Bello,ma,17,15.0,125.0,60,199
87,2020-02-06,3adyani Bel Gros - Remix Master T,Cheb Bello,7533,1Z3UznHCGkclMLMOBRxeHN,3adyani Bel Gros - Remix Master TCheb Bello,ma,18,16.0,97.0,60,199
81,2020-02-13,3adyani Bel Gros - Remix Master T,Cheb Bello,7899,1Z3UznHCGkclMLMOBRxeHN,3adyani Bel Gros - Remix Master TCheb Bello,ma,19,17.0,87.0,60,199
86,2020-02-20,3adyani Bel Gros - Remix Master T,Cheb Bello,7607,1Z3UznHCGkclMLMOBRxeHN,3adyani Bel Gros - Remix Master TCheb Bello,ma,20,18.0,81.0,60,199
106,2020-02-27,3adyani Bel Gros - Remix Master T,Cheb Bello,7578,1Z3UznHCGkclMLMOBRxeHN,3adyani Bel Gros - Remix Master TCheb Bello,ma,21,19.0,86.0,60,199
98,2020-03-05,3adyani Bel Gros - Remix Master T,Cheb Bello,7467,1Z3UznHCGkclMLMOBRxeHN,3adyani Bel Gros - Remix Master TCheb Bello,ma,22,20.0,106.0,60,199
75,2020-03-12,3adyani Bel Gros - Remix Master T,Cheb Bello,8510,1Z3UznHCGkclMLMOBRxeHN,3adyani Bel Gros - Remix Master TCheb Bello,ma,23,21.0,98.0,60,199
126,2020-03-19,3adyani Bel Gros - Remix Master T,Cheb Bello,6451,1Z3UznHCGkclMLMOBRxeHN,3adyani Bel Gros - Remix Master TCheb Bello,ma,24,22.0,75.0,60,199
198,2020-04-09,3adyani Bel Gros - Remix Master T,Cheb Bello,5327,1Z3UznHCGkclMLMOBRxeHN,3adyani Bel Gros - Remix Master TCheb Bello,ma,25,22.0,,60,199
189,2020-04-16,3adyani Bel Gros - Remix Master T,Cheb Bello,5760,1Z3UznHCGkclMLMOBRxeHN,3adyani Bel Gros - Remix Master TCheb Bello,ma,26,23.0,198.0,60,199
190,2020-04-23,3adyani Bel Gros - Remix Master T,Cheb Bello,5886,1Z3UznHCGkclMLMOBRxeHN,3adyani Bel Gros - Remix Master TCheb Bello,ma,27,24.0,189.0,60,199
182,2020-05-07,3adyani Bel Gros - Remix Master T,Cheb Bello,4902,1Z3UznHCGkclMLMOBRxeHN,3adyani Bel Gros - Remix Master TCheb Bello,ma,28,24.0,,60,199
188,2020-05-14,3adyani Bel Gros - Remix Master T,Cheb Bello,4925,1Z3UznHCGkclMLMOBRxeHN,3adyani Bel Gros - Remix Master TCheb Bello,ma,29,25.0,182.0,60,199
172,2020-05-21,3adyani Bel Gros - Remix Master T,Cheb Bello,5210,1Z3UznHCGkclMLMOBRxeHN,3adyani Bel Gros - Remix Master TCheb Bello,ma,30,26.0,188.0,60,199
121,2020-05-28,3adyani Bel Gros - Remix Master T,Cheb Bello,7271,1Z3UznHCGkclMLMOBRxeHN,3adyani Bel Gros - Remix Master TCheb Bello,ma,31,27.0,172.0,60,199
131,2020-06-04,3adyani Bel Gros - Remix Master T,Cheb Bello,8111,1Z3UznHCGkclMLMOBRxeHN,3adyani Bel Gros - Remix Master TCheb Bello,ma,32,28.0,121.0,60,199
117,2020-06-11,3adyani Bel Gros - Remix Master T,Cheb Bello,8784,1Z3UznHCGkclMLMOBRxeHN,3adyani Bel Gros - Remix Master TCheb Bello,ma,33,29.0,131.0,60,199
136,2020-06-18,3adyani Bel Gros - Remix Master T,Cheb Bello,7874,1Z3UznHCGkclMLMOBRxeHN,3adyani Bel Gros - Remix Master TCheb Bello,ma,34,30.0,117.0,60,199
140,2020-06-25,3adyani Bel Gros - Remix Master T,Cheb Bello,7808,1Z3UznHCGkclMLMOBRxeHN,3adyani Bel Gros - Remix Master TCheb Bello,ma,35,31.0,136.0,60,199
158,2020-07-02,3adyani Bel Gros - Remix Master T,Cheb Bello,7224,1Z3UznHCGkclMLMOBRxeHN,3adyani Bel Gros - Remix Master TCheb Bello,ma,36,32.0,140.0,60,199
178,2020-07-09,3adyani Bel Gros - Remix Master T,Cheb Bello,6761,1Z3UznHCGkclMLMOBRxeHN,3adyani Bel Gros - Remix Master TCheb Bello,ma,37,33.0,158.0,60,199
187,2020-07-16,3adyani Bel Gros - Remix Master T,Cheb Bello,6640,1Z3UznHCGkclMLMOBRxeHN,3adyani Bel Gros - Remix Master TCheb Bello,ma,38,34.0,178.0,60,199
193,2020-07-23,3adyani Bel Gros - Remix Master T,Cheb Bello,6718,1Z3UznHCGkclMLMOBRxeHN,3adyani Bel Gros - Remix Master TCheb Bello,ma,39,35.0,187.0,60,199
177,2020-07-30,3adyani Bel Gros - Remix Master T,Cheb Bello,6941,1Z3UznHCGkclMLMOBRxeHN,3adyani Bel Gros - Remix Master TCheb Bello,ma,40,36.0,193.0,60,199
145,2020-08-06,3adyani Bel Gros - Remix Master T,Cheb Bello,7513,1Z3UznHCGkclMLMOBRxeHN,3adyani Bel Gros - Remix Master TCheb Bello,ma,41,37.0,177.0,60,199
157,2020-08-13,3adyani Bel Gros - Remix Master T,Cheb Bello,7340,1Z3UznHCGkclMLMOBRxeHN,3adyani Bel Gros - Remix Master TCheb Bello,ma,42,38.0,145.0,60,199
185,2020-08-20,3adyani Bel Gros - Remix Master T,Cheb Bello,6523,1Z3UznHCGkclMLMOBRxeHN,3adyani Bel Gros - Remix Master TCheb Bello,ma,43,39.0,157.0,60,199
184,2020-09-03,3adyani Bel Gros - Remix Master T,Cheb Bello,7148,1Z3UznHCGkclMLMOBRxeHN,3adyani Bel Gros - Remix Master TCheb Bello,ma,44,39.0,,60,199
193,2020-09-10,3adyani Bel Gros - Remix Master T,Cheb Bello,6881,1Z3UznHCGkclMLMOBRxeHN,3adyani Bel Gros - Remix Master TCheb Bello,ma,45,40.0,184.0,60,199
193,2020-09-17,3adyani Bel Gros - Remix Master T,Cheb Bello,6643,1Z3UznHCGkclMLMOBRxeHN,3adyani Bel Gros - Remix Master TCheb Bello,ma,46,41.0,193.0,60,199
10,2021-01-21,3ala Toul,Inkonnu,54041,7lpDKDfOkSlse5fDZ1s37L,3ala ToulInkonnu,ma,1,,,10,10
5,2021-01-28,3ala Toul,Inkonnu,253823,7lpDKDfOkSlse5fDZ1s37L,3ala ToulInkonnu,ma,2,1.0,10.0,5,10
7,2021-02-04,3ala Toul,Inkonnu,106197,7lpDKDfOkSlse5fDZ1s37L,3ala ToulInkonnu,ma,3,2.0,5.0,5,10
11,2021-02-11,3ala Toul,Inkonnu,71669,7lpDKDfOkSlse5fDZ1s37L,3ala ToulInkonnu,ma,4,3.0,7.0,5,11
