chart_position,chart_date,song,performer,streams,spotify_uri,song_id,region,time_on_chart,instance,consecutive_weeks,previous_week,peak_position,worst_position,chart_url
136,2020-10-01,Краски,FEDUK,14372,2LEBXIMfkrZdQNujuzAMSR,КраскиFEDUK,ua,2,1.0,1.0,144.0,136,144,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-10-01
149,2020-10-08,Краски,FEDUK,13396,2LEBXIMfkrZdQNujuzAMSR,КраскиFEDUK,ua,3,1.0,2.0,136.0,136,149,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-10-08
185,2020-10-15,Краски,FEDUK,13065,2LEBXIMfkrZdQNujuzAMSR,КраскиFEDUK,ua,4,1.0,3.0,149.0,136,185,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-10-15
110,2020-10-22,Краски,FEDUK,15294,2LEBXIMfkrZdQNujuzAMSR,КраскиFEDUK,ua,5,1.0,4.0,185.0,110,185,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-10-22
125,2020-10-29,Краски,FEDUK,14730,2LEBXIMfkrZdQNujuzAMSR,КраскиFEDUK,ua,6,1.0,5.0,110.0,110,185,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-10-29
144,2020-11-05,Краски,FEDUK,13644,2LEBXIMfkrZdQNujuzAMSR,КраскиFEDUK,ua,7,1.0,6.0,125.0,110,185,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-11-05
127,2020-11-12,Краски,FEDUK,14283,2LEBXIMfkrZdQNujuzAMSR,КраскиFEDUK,ua,8,1.0,7.0,144.0,110,185,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-11-12
151,2020-11-19,Краски,FEDUK,14482,2LEBXIMfkrZdQNujuzAMSR,КраскиFEDUK,ua,9,1.0,8.0,127.0,110,185,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-11-19
163,2020-11-26,Краски,FEDUK,14165,2LEBXIMfkrZdQNujuzAMSR,КраскиFEDUK,ua,10,1.0,9.0,151.0,110,185,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-11-26
176,2020-12-03,Краски,FEDUK,13340,2LEBXIMfkrZdQNujuzAMSR,КраскиFEDUK,ua,11,1.0,10.0,163.0,110,185,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-12-03
176,2020-12-10,Краски,FEDUK,13690,2LEBXIMfkrZdQNujuzAMSR,КраскиFEDUK,ua,12,1.0,11.0,176.0,110,185,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-12-10
175,2020-12-17,Краски,FEDUK,13598,2LEBXIMfkrZdQNujuzAMSR,КраскиFEDUK,ua,13,1.0,12.0,176.0,110,185,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-12-17
191,2020-12-24,Краски,FEDUK,13711,2LEBXIMfkrZdQNujuzAMSR,КраскиFEDUK,ua,14,1.0,13.0,175.0,110,191,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-12-24
186,2021-08-12,Краски,FEDUK,21460,2LEBXIMfkrZdQNujuzAMSR,КраскиFEDUK,ua,15,2.0,,,110,191,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-08-12
157,2021-08-19,Краски,FEDUK,24537,2LEBXIMfkrZdQNujuzAMSR,КраскиFEDUK,ua,16,2.0,1.0,186.0,110,191,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-08-19
145,2021-08-26,Краски,FEDUK,25184,2LEBXIMfkrZdQNujuzAMSR,КраскиFEDUK,ua,17,2.0,2.0,157.0,110,191,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-08-26
163,2021-09-02,Краски,FEDUK,24181,2LEBXIMfkrZdQNujuzAMSR,КраскиFEDUK,ua,18,2.0,3.0,145.0,110,191,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-09-02
191,2021-09-09,Краски,FEDUK,22287,2LEBXIMfkrZdQNujuzAMSR,КраскиFEDUK,ua,19,2.0,4.0,163.0,110,191,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-09-09
99,2021-05-27,Красное Вино,NK,27725,5ypGPnY9ApOtsAcnMi90f7,Красное ВиноNK,ua,1,1.0,,,99,99,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-05-27
104,2021-06-03,Красное Вино,NK,27915,5ypGPnY9ApOtsAcnMi90f7,Красное ВиноNK,ua,2,1.0,1.0,99.0,99,104,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-06-03
101,2021-06-10,Красное Вино,NK,27711,5ypGPnY9ApOtsAcnMi90f7,Красное ВиноNK,ua,3,1.0,2.0,104.0,99,104,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-06-10
97,2021-06-17,Красное Вино,NK,27254,5ypGPnY9ApOtsAcnMi90f7,Красное ВиноNK,ua,4,1.0,3.0,101.0,97,104,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-06-17
82,2021-06-24,Красное Вино,NK,27491,5ypGPnY9ApOtsAcnMi90f7,Красное ВиноNK,ua,5,1.0,4.0,97.0,82,104,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-06-24
116,2021-07-01,Красное Вино,NK,23731,5ypGPnY9ApOtsAcnMi90f7,Красное ВиноNK,ua,6,1.0,5.0,82.0,82,116,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-07-01
75,2021-07-08,Красное Вино,NK,29787,5ypGPnY9ApOtsAcnMi90f7,Красное ВиноNK,ua,7,1.0,6.0,116.0,75,116,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-07-08
76,2021-07-15,Красное Вино,NK,32824,5ypGPnY9ApOtsAcnMi90f7,Красное ВиноNK,ua,8,1.0,7.0,75.0,75,116,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-07-15
77,2021-07-22,Красное Вино,NK,34261,5ypGPnY9ApOtsAcnMi90f7,Красное ВиноNK,ua,9,1.0,8.0,76.0,75,116,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-07-22
79,2021-07-29,Красное Вино,NK,34359,5ypGPnY9ApOtsAcnMi90f7,Красное ВиноNK,ua,10,1.0,9.0,77.0,75,116,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-07-29
95,2021-08-05,Красное Вино,NK,29908,5ypGPnY9ApOtsAcnMi90f7,Красное ВиноNK,ua,11,1.0,10.0,79.0,75,116,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-08-05
83,2021-08-12,Красное Вино,NK,33139,5ypGPnY9ApOtsAcnMi90f7,Красное ВиноNK,ua,12,1.0,11.0,95.0,75,116,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-08-12
89,2021-08-19,Красное Вино,NK,32111,5ypGPnY9ApOtsAcnMi90f7,Красное ВиноNK,ua,13,1.0,12.0,83.0,75,116,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-08-19
71,2021-08-26,Красное Вино,NK,34173,5ypGPnY9ApOtsAcnMi90f7,Красное ВиноNK,ua,14,1.0,13.0,89.0,71,116,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-08-26
81,2021-09-02,Красное Вино,NK,33179,5ypGPnY9ApOtsAcnMi90f7,Красное ВиноNK,ua,15,1.0,14.0,71.0,71,116,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-09-02
117,2021-09-09,Красное Вино,NK,28025,5ypGPnY9ApOtsAcnMi90f7,Красное ВиноNK,ua,16,1.0,15.0,81.0,71,117,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-09-09
136,2021-09-16,Красное Вино,NK,27792,5ypGPnY9ApOtsAcnMi90f7,Красное ВиноNK,ua,17,1.0,16.0,117.0,71,136,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-09-16
163,2021-10-07,Красное Вино,NK,26202,5ypGPnY9ApOtsAcnMi90f7,Красное ВиноNK,ua,18,2.0,,,71,163,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-10-07
159,2021-10-14,Красное Вино,NK,26912,5ypGPnY9ApOtsAcnMi90f7,Красное ВиноNK,ua,19,2.0,1.0,163.0,71,163,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-10-14
183,2021-10-21,Красное Вино,NK,25809,5ypGPnY9ApOtsAcnMi90f7,Красное ВиноNK,ua,20,2.0,2.0,159.0,71,183,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-10-21
199,2021-11-04,Красное Вино,NK,24874,5ypGPnY9ApOtsAcnMi90f7,Красное ВиноNK,ua,21,3.0,,,71,199,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-11-04
196,2021-11-18,Красное Вино,NK,24522,5ypGPnY9ApOtsAcnMi90f7,Красное ВиноNK,ua,22,4.0,,,71,199,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-11-18
194,2021-11-25,Красное Вино,NK,25328,5ypGPnY9ApOtsAcnMi90f7,Красное ВиноNK,ua,23,4.0,1.0,196.0,71,199,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-11-25
72,2021-12-02,Красота и Уродство,Oxxxymiron,41290,4XeBNnnoABfqa6x8dK27b8,Красота и УродствоOxxxymiron,ua,1,1.0,,,72,72,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-12-02
12,2021-12-09,Красота и Уродство,Oxxxymiron,91974,4XeBNnnoABfqa6x8dK27b8,Красота и УродствоOxxxymiron,ua,2,1.0,1.0,72.0,12,72,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-12-09
53,2021-12-16,Красота и Уродство,Oxxxymiron,51189,4XeBNnnoABfqa6x8dK27b8,Красота и УродствоOxxxymiron,ua,3,1.0,2.0,12.0,12,72,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-12-16
177,2021-12-23,Красота и Уродство,Oxxxymiron,32261,4XeBNnnoABfqa6x8dK27b8,Красота и УродствоOxxxymiron,ua,4,1.0,3.0,53.0,12,177,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-12-23
78,2020-07-16,Краш,Klava Koka,3909,02mPTM1usfKo8tsTGEJuuk,КрашKlava Koka,ua,1,1.0,,,78,78,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-07-16
44,2020-07-23,Краш,Klava Koka,26770,02mPTM1usfKo8tsTGEJuuk,КрашKlava Koka,ua,2,1.0,1.0,78.0,44,78,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-07-23
29,2020-07-30,Краш,Klava Koka,27684,02mPTM1usfKo8tsTGEJuuk,КрашKlava Koka,ua,3,1.0,2.0,44.0,29,78,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-07-30
23,2020-08-06,Краш,Klava Koka,29759,02mPTM1usfKo8tsTGEJuuk,КрашKlava Koka,ua,4,1.0,3.0,29.0,23,78,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-08-06
28,2020-08-13,Краш,Klava Koka,27879,02mPTM1usfKo8tsTGEJuuk,КрашKlava Koka,ua,5,1.0,4.0,23.0,23,78,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-08-13
29,2020-08-20,Краш,Klava Koka,26651,02mPTM1usfKo8tsTGEJuuk,КрашKlava Koka,ua,6,1.0,5.0,28.0,23,78,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-08-20
25,2020-08-27,Краш,Klava Koka,27110,02mPTM1usfKo8tsTGEJuuk,КрашKlava Koka,ua,7,1.0,6.0,29.0,23,78,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-08-27
25,2020-09-03,Краш,Klava Koka,26284,02mPTM1usfKo8tsTGEJuuk,КрашKlava Koka,ua,8,1.0,7.0,25.0,23,78,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-09-03
29,2020-09-10,Краш,Klava Koka,27964,02mPTM1usfKo8tsTGEJuuk,КрашKlava Koka,ua,9,1.0,8.0,25.0,23,78,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-09-10
32,2020-09-17,Краш,Klava Koka,28024,02mPTM1usfKo8tsTGEJuuk,КрашKlava Koka,ua,10,1.0,9.0,29.0,23,78,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-09-17
35,2020-09-24,Краш,Klava Koka,27146,02mPTM1usfKo8tsTGEJuuk,КрашKlava Koka,ua,11,1.0,10.0,32.0,23,78,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-09-24
42,2020-10-01,Краш,Klava Koka,25331,02mPTM1usfKo8tsTGEJuuk,КрашKlava Koka,ua,12,1.0,11.0,35.0,23,78,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-10-01
48,2020-10-08,Краш,Klava Koka,23896,02mPTM1usfKo8tsTGEJuuk,КрашKlava Koka,ua,13,1.0,12.0,42.0,23,78,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-10-08
41,2020-10-15,Краш,Klava Koka,24286,02mPTM1usfKo8tsTGEJuuk,КрашKlava Koka,ua,14,1.0,13.0,48.0,23,78,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-10-15
46,2020-10-22,Краш,Klava Koka,23043,02mPTM1usfKo8tsTGEJuuk,КрашKlava Koka,ua,15,1.0,14.0,41.0,23,78,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-10-22
70,2020-10-29,Краш,Klava Koka,20771,02mPTM1usfKo8tsTGEJuuk,КрашKlava Koka,ua,16,1.0,15.0,46.0,23,78,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-10-29
73,2020-11-05,Краш,Klava Koka,19326,02mPTM1usfKo8tsTGEJuuk,КрашKlava Koka,ua,17,1.0,16.0,70.0,23,78,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-11-05
84,2020-11-12,Краш,Klava Koka,17723,02mPTM1usfKo8tsTGEJuuk,КрашKlava Koka,ua,18,1.0,17.0,73.0,23,84,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-11-12
115,2020-11-19,Краш,Klava Koka,17287,02mPTM1usfKo8tsTGEJuuk,КрашKlava Koka,ua,19,1.0,18.0,84.0,23,115,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-11-19
121,2020-11-26,Краш,Klava Koka,16908,02mPTM1usfKo8tsTGEJuuk,КрашKlava Koka,ua,20,1.0,19.0,115.0,23,121,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-11-26
164,2020-12-03,Краш,Klava Koka,14109,02mPTM1usfKo8tsTGEJuuk,КрашKlava Koka,ua,21,1.0,20.0,121.0,23,164,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-12-03
167,2020-12-10,Краш,Klava Koka,14172,02mPTM1usfKo8tsTGEJuuk,КрашKlava Koka,ua,22,1.0,21.0,164.0,23,167,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-12-10
177,2020-12-17,Краш,Klava Koka,13500,02mPTM1usfKo8tsTGEJuuk,КрашKlava Koka,ua,23,1.0,22.0,167.0,23,177,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-12-17
194,2020-12-24,Краш,Klava Koka,13619,02mPTM1usfKo8tsTGEJuuk,КрашKlava Koka,ua,24,1.0,23.0,177.0,23,194,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-12-24
183,2021-01-07,Краш,Klava Koka,12551,02mPTM1usfKo8tsTGEJuuk,КрашKlava Koka,ua,25,2.0,,,23,194,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-01-07
194,2021-01-14,Краш,Klava Koka,13142,02mPTM1usfKo8tsTGEJuuk,КрашKlava Koka,ua,26,2.0,1.0,183.0,23,194,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-01-14
27,2021-04-22,Кроме тебя,Ivan Dorn,40921,6UHEOqTUJw3CaWLALXQdTh,Кроме тебяIvan Dorn,ua,1,1.0,,,27,27,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-04-22
61,2021-04-29,Кроме тебя,Ivan Dorn,26477,6UHEOqTUJw3CaWLALXQdTh,Кроме тебяIvan Dorn,ua,2,1.0,1.0,27.0,27,61,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-04-29
120,2021-05-06,Кроме тебя,Ivan Dorn,21289,6UHEOqTUJw3CaWLALXQdTh,Кроме тебяIvan Dorn,ua,3,1.0,2.0,61.0,27,120,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-05-06
126,2021-05-13,Кроме тебя,Ivan Dorn,20549,6UHEOqTUJw3CaWLALXQdTh,Кроме тебяIvan Dorn,ua,4,1.0,3.0,120.0,27,126,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-05-13
170,2021-05-20,Кроме тебя,Ivan Dorn,18307,6UHEOqTUJw3CaWLALXQdTh,Кроме тебяIvan Dorn,ua,5,1.0,4.0,126.0,27,170,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-05-20
196,2021-05-27,Кроме тебя,Ivan Dorn,18655,6UHEOqTUJw3CaWLALXQdTh,Кроме тебяIvan Dorn,ua,6,1.0,5.0,170.0,27,196,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-05-27
100,2020-10-08,Крошка,Monetochka,15932,4EeYDWImvPnxB8fjAzjwvA,КрошкаMonetochka,ua,1,1.0,,,100,100,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-10-08
117,2021-08-05,Кружит,MONATIK,26575,1nJhwRoP5is9QafikxzWPu,КружитMONATIK,ua,1,1.0,,,117,117,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-08-05
162,2021-08-12,Кружит,MONATIK,22968,1nJhwRoP5is9QafikxzWPu,КружитMONATIK,ua,2,1.0,1.0,117.0,117,162,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-08-12
138,2021-08-19,Кружит,MONATIK,26264,1nJhwRoP5is9QafikxzWPu,КружитMONATIK,ua,3,1.0,2.0,162.0,117,162,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-08-19
32,2021-03-18,Крузак 200,BODIEV,40688,3JtOCVKrs786JHQ02tdP9m,Крузак 200BODIEV,ua,1,1.0,,,32,32,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-03-18
22,2021-03-25,Крузак 200,BODIEV,47037,3JtOCVKrs786JHQ02tdP9m,Крузак 200BODIEV,ua,2,1.0,1.0,32.0,22,32,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-03-25
26,2021-04-01,Крузак 200,BODIEV,44286,3JtOCVKrs786JHQ02tdP9m,Крузак 200BODIEV,ua,3,1.0,2.0,22.0,22,32,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-04-01
35,2021-04-08,Крузак 200,BODIEV,37978,3JtOCVKrs786JHQ02tdP9m,Крузак 200BODIEV,ua,4,1.0,3.0,26.0,22,35,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-04-08
49,2021-04-15,Крузак 200,BODIEV,31547,3JtOCVKrs786JHQ02tdP9m,Крузак 200BODIEV,ua,5,1.0,4.0,35.0,22,49,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-04-15
60,2021-04-22,Крузак 200,BODIEV,27742,3JtOCVKrs786JHQ02tdP9m,Крузак 200BODIEV,ua,6,1.0,5.0,49.0,22,60,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-04-22
77,2021-04-29,Крузак 200,BODIEV,24406,3JtOCVKrs786JHQ02tdP9m,Крузак 200BODIEV,ua,7,1.0,6.0,60.0,22,77,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-04-29
118,2021-05-06,Крузак 200,BODIEV,21450,3JtOCVKrs786JHQ02tdP9m,Крузак 200BODIEV,ua,8,1.0,7.0,77.0,22,118,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-05-06
123,2021-05-13,Крузак 200,BODIEV,20701,3JtOCVKrs786JHQ02tdP9m,Крузак 200BODIEV,ua,9,1.0,8.0,118.0,22,123,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-05-13
136,2021-05-20,Крузак 200,BODIEV,20092,3JtOCVKrs786JHQ02tdP9m,Крузак 200BODIEV,ua,10,1.0,9.0,123.0,22,136,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-05-20
186,2021-05-27,Крузак 200,BODIEV,19101,3JtOCVKrs786JHQ02tdP9m,Крузак 200BODIEV,ua,11,1.0,10.0,136.0,22,186,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-05-27
48,2022-02-03,Крышу сносит,"LXNER, quiizzzmeow",58532,67Me2LmeUSJZGGSvVQUqbB,"Крышу сноситLXNER, quiizzzmeow",ua,1,1.0,,,48,48,https://charts.spotify.com/charts/view/regional-ua-weekly/2022-02-03
87,2022-02-10,Крышу сносит,"LXNER, quiizzzmeow",44460,67Me2LmeUSJZGGSvVQUqbB,"Крышу сноситLXNER, quiizzzmeow",ua,2,1.0,1.0,48.0,48,87,https://charts.spotify.com/charts/view/regional-ua-weekly/2022-02-10
199,2021-01-07,Кто такой? (prod. by Pimp My Ride),ROSS,11914,3QtYcberugNwQJS1J7acdv,Кто такой? (prod. by Pimp My Ride)ROSS,ua,1,1.0,,,199,199,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-01-07
152,2021-02-18,Кто такой? (prod. by Pimp My Ride),ROSS,16614,3QtYcberugNwQJS1J7acdv,Кто такой? (prod. by Pimp My Ride)ROSS,ua,2,2.0,,,152,199,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-02-18
178,2021-02-25,Кто такой? (prod. by Pimp My Ride),ROSS,15880,3QtYcberugNwQJS1J7acdv,Кто такой? (prod. by Pimp My Ride)ROSS,ua,3,2.0,1.0,152.0,152,199,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-02-25
183,2020-07-30,Кукла колдуна,Korol i Shut,10810,2DYzsMQpO7xOw7b3JwyIWP,Кукла колдунаKorol i Shut,ua,1,1.0,,,183,183,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-07-30
164,2020-08-06,Кукла колдуна,Korol i Shut,11511,2DYzsMQpO7xOw7b3JwyIWP,Кукла колдунаKorol i Shut,ua,2,1.0,1.0,183.0,164,183,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-08-06
165,2020-08-13,Кукла колдуна,Korol i Shut,11346,2DYzsMQpO7xOw7b3JwyIWP,Кукла колдунаKorol i Shut,ua,3,1.0,2.0,164.0,164,183,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-08-13
160,2020-08-20,Кукла колдуна,Korol i Shut,11289,2DYzsMQpO7xOw7b3JwyIWP,Кукла колдунаKorol i Shut,ua,4,1.0,3.0,165.0,160,183,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-08-20
166,2020-08-27,Кукла колдуна,Korol i Shut,11271,2DYzsMQpO7xOw7b3JwyIWP,Кукла колдунаKorol i Shut,ua,5,1.0,4.0,160.0,160,183,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-08-27
133,2020-09-03,Кукла колдуна,Korol i Shut,12785,2DYzsMQpO7xOw7b3JwyIWP,Кукла колдунаKorol i Shut,ua,6,1.0,5.0,166.0,133,183,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-09-03
145,2020-09-10,Кукла колдуна,Korol i Shut,12747,2DYzsMQpO7xOw7b3JwyIWP,Кукла колдунаKorol i Shut,ua,7,1.0,6.0,133.0,133,183,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-09-10
145,2020-09-17,Кукла колдуна,Korol i Shut,12662,2DYzsMQpO7xOw7b3JwyIWP,Кукла колдунаKorol i Shut,ua,8,1.0,7.0,145.0,133,183,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-09-17
164,2020-09-24,Кукла колдуна,Korol i Shut,12604,2DYzsMQpO7xOw7b3JwyIWP,Кукла колдунаKorol i Shut,ua,9,1.0,8.0,145.0,133,183,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-09-24
182,2020-10-01,Кукла колдуна,Korol i Shut,12833,2DYzsMQpO7xOw7b3JwyIWP,Кукла колдунаKorol i Shut,ua,10,1.0,9.0,164.0,133,183,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-10-01
127,2020-10-08,Кукла колдуна,Korol i Shut,14108,2DYzsMQpO7xOw7b3JwyIWP,Кукла колдунаKorol i Shut,ua,11,1.0,10.0,182.0,127,183,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-10-08
126,2020-10-15,Кукла колдуна,Korol i Shut,14899,2DYzsMQpO7xOw7b3JwyIWP,Кукла колдунаKorol i Shut,ua,12,1.0,11.0,127.0,126,183,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-10-15
126,2020-10-22,Кукла колдуна,Korol i Shut,14838,2DYzsMQpO7xOw7b3JwyIWP,Кукла колдунаKorol i Shut,ua,13,1.0,12.0,126.0,126,183,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-10-22
131,2020-10-29,Кукла колдуна,Korol i Shut,14445,2DYzsMQpO7xOw7b3JwyIWP,Кукла колдунаKorol i Shut,ua,14,1.0,13.0,126.0,126,183,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-10-29
142,2020-11-05,Кукла колдуна,Korol i Shut,13739,2DYzsMQpO7xOw7b3JwyIWP,Кукла колдунаKorol i Shut,ua,15,1.0,14.0,131.0,126,183,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-11-05
137,2020-11-12,Кукла колдуна,Korol i Shut,14000,2DYzsMQpO7xOw7b3JwyIWP,Кукла колдунаKorol i Shut,ua,16,1.0,15.0,142.0,126,183,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-11-12
159,2020-11-19,Кукла колдуна,Korol i Shut,13850,2DYzsMQpO7xOw7b3JwyIWP,Кукла колдунаKorol i Shut,ua,17,1.0,16.0,137.0,126,183,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-11-19
