chart_position,chart_date,song,performer,streams,spotify_uri,song_id,region,time_on_chart,consecutive_days,previous_day,peak_position,worst_position,chart_url
9,2017-07-17,Shape of You,Ed Sheeran,1403,7qiZfU4dY1lWllzX7mPBI3,Shape of YouEd Sheeran,lu,178,164.0,8.0,1,11,https://www.spotifycharts.com/regional/lu/daily/2017-07-17
7,2017-07-19,Shape of You,Ed Sheeran,1485,7qiZfU4dY1lWllzX7mPBI3,Shape of YouEd Sheeran,lu,179,164.0,,1,11,https://www.spotifycharts.com/regional/lu/daily/2017-07-19
10,2017-07-21,Shape of You,Ed Sheeran,1556,7qiZfU4dY1lWllzX7mPBI3,Shape of YouEd Sheeran,lu,180,164.0,,1,11,https://www.spotifycharts.com/regional/lu/daily/2017-07-21
9,2017-07-22,Shape of You,Ed Sheeran,1418,7qiZfU4dY1lWllzX7mPBI3,Shape of YouEd Sheeran,lu,181,165.0,10.0,1,11,https://www.spotifycharts.com/regional/lu/daily/2017-07-22
7,2017-07-23,Shape of You,Ed Sheeran,1275,7qiZfU4dY1lWllzX7mPBI3,Shape of YouEd Sheeran,lu,182,166.0,9.0,1,11,https://www.spotifycharts.com/regional/lu/daily/2017-07-23
10,2017-07-24,Shape of You,Ed Sheeran,1242,7qiZfU4dY1lWllzX7mPBI3,Shape of YouEd Sheeran,lu,183,167.0,7.0,1,11,https://www.spotifycharts.com/regional/lu/daily/2017-07-24
7,2017-07-25,Shape of You,Ed Sheeran,1371,7qiZfU4dY1lWllzX7mPBI3,Shape of YouEd Sheeran,lu,184,168.0,10.0,1,11,https://www.spotifycharts.com/regional/lu/daily/2017-07-25
9,2017-07-26,Shape of You,Ed Sheeran,1356,7qiZfU4dY1lWllzX7mPBI3,Shape of YouEd Sheeran,lu,185,169.0,7.0,1,11,https://www.spotifycharts.com/regional/lu/daily/2017-07-26
9,2017-07-27,Shape of You,Ed Sheeran,1331,7qiZfU4dY1lWllzX7mPBI3,Shape of YouEd Sheeran,lu,186,170.0,9.0,1,11,https://www.spotifycharts.com/regional/lu/daily/2017-07-27
7,2017-07-28,Shape of You,Ed Sheeran,1485,7qiZfU4dY1lWllzX7mPBI3,Shape of YouEd Sheeran,lu,187,171.0,9.0,1,11,https://www.spotifycharts.com/regional/lu/daily/2017-07-28
8,2017-07-29,Shape of You,Ed Sheeran,1407,7qiZfU4dY1lWllzX7mPBI3,Shape of YouEd Sheeran,lu,188,172.0,7.0,1,11,https://www.spotifycharts.com/regional/lu/daily/2017-07-29
7,2017-07-30,Shape of You,Ed Sheeran,1260,7qiZfU4dY1lWllzX7mPBI3,Shape of YouEd Sheeran,lu,189,173.0,8.0,1,11,https://www.spotifycharts.com/regional/lu/daily/2017-07-30
8,2017-07-31,Shape of You,Ed Sheeran,1337,7qiZfU4dY1lWllzX7mPBI3,Shape of YouEd Sheeran,lu,190,174.0,7.0,1,11,https://www.spotifycharts.com/regional/lu/daily/2017-07-31
8,2017-08-01,Shape of You,Ed Sheeran,1349,7qiZfU4dY1lWllzX7mPBI3,Shape of YouEd Sheeran,lu,191,175.0,8.0,1,11,https://www.spotifycharts.com/regional/lu/daily/2017-08-01
10,2017-08-02,Shape of You,Ed Sheeran,1317,7qiZfU4dY1lWllzX7mPBI3,Shape of YouEd Sheeran,lu,192,176.0,8.0,1,11,https://www.spotifycharts.com/regional/lu/daily/2017-08-02
11,2017-08-03,Shape of You,Ed Sheeran,1193,7qiZfU4dY1lWllzX7mPBI3,Shape of YouEd Sheeran,lu,193,177.0,10.0,1,11,https://www.spotifycharts.com/regional/lu/daily/2017-08-03
10,2017-08-04,Shape of You,Ed Sheeran,1408,7qiZfU4dY1lWllzX7mPBI3,Shape of YouEd Sheeran,lu,194,178.0,11.0,1,11,https://www.spotifycharts.com/regional/lu/daily/2017-08-04
10,2017-08-05,Shape of You,Ed Sheeran,1388,7qiZfU4dY1lWllzX7mPBI3,Shape of YouEd Sheeran,lu,195,179.0,10.0,1,11,https://www.spotifycharts.com/regional/lu/daily/2017-08-05
10,2017-08-06,Shape of You,Ed Sheeran,1265,7qiZfU4dY1lWllzX7mPBI3,Shape of YouEd Sheeran,lu,196,180.0,10.0,1,11,https://www.spotifycharts.com/regional/lu/daily/2017-08-06
18,2017-08-23,Shape of You,Ed Sheeran,1184,7qiZfU4dY1lWllzX7mPBI3,Shape of YouEd Sheeran,lu,197,180.0,,1,18,https://www.spotifycharts.com/regional/lu/daily/2017-08-23
84,2017-12-24,Shape of You,Ed Sheeran,1030,7qiZfU4dY1lWllzX7mPBI3,Shape of YouEd Sheeran,lu,198,180.0,,1,84,https://www.spotifycharts.com/regional/lu/daily/2017-12-24
44,2019-12-31,Shape of You,Ed Sheeran,1100,7qiZfU4dY1lWllzX7mPBI3,Shape of YouEd Sheeran,lu,199,180.0,,1,84,https://www.spotifycharts.com/regional/lu/daily/2019-12-31
61,2020-12-11,She Knows This,Kid Cudi,1029,1xzUQMiCoY5pdego0pHMeV,She Knows ThisKid Cudi,lu,1,,,61,61,https://www.spotifycharts.com/regional/lu/daily/2020-12-11
12,2019-04-05,Shenmue,PNL,1927,5gqh2FMBquUEwDsRUU4pCF,ShenmuePNL,lu,1,,,12,12,https://www.spotifycharts.com/regional/lu/daily/2019-04-05
3,2020-07-24,Shit Changed,Ufo361,2740,3JDPPLA5oReVAkrEDcBllG,Shit ChangedUfo361,lu,1,,,3,3,https://www.spotifycharts.com/regional/lu/daily/2020-07-24
21,2020-07-31,Shit Changed,Ufo361,1420,3JDPPLA5oReVAkrEDcBllG,Shit ChangedUfo361,lu,2,,,3,21,https://www.spotifycharts.com/regional/lu/daily/2020-07-31
46,2020-08-07,Shit Changed,Ufo361,1023,3JDPPLA5oReVAkrEDcBllG,Shit ChangedUfo361,lu,3,,,3,46,https://www.spotifycharts.com/regional/lu/daily/2020-08-07
8,2021-09-17,Shivers,Ed Sheeran,2642,75MNhvTCCKsST3YqqUiU9r,ShiversEd Sheeran,lu,1,,,8,8,https://www.spotifycharts.com/regional/lu/daily/2021-09-17
7,2021-09-24,Shivers,Ed Sheeran,2717,75MNhvTCCKsST3YqqUiU9r,ShiversEd Sheeran,lu,2,,,7,8,https://www.spotifycharts.com/regional/lu/daily/2021-09-24
9,2021-10-22,Shivers,Ed Sheeran,2988,75MNhvTCCKsST3YqqUiU9r,ShiversEd Sheeran,lu,3,,,7,9,https://www.spotifycharts.com/regional/lu/daily/2021-10-22
9,2019-06-28,Shot,Ufo361,2537,7yosVOH7pRWrKANBDbsBqI,ShotUfo361,lu,1,,,9,9,https://www.spotifycharts.com/regional/lu/daily/2019-06-28
30,2020-12-11,Show Out (with Skepta & Pop Smoke),Kid Cudi,1457,5CFJRZRq6sdKKtRwNPWbYv,Show Out (with Skepta & Pop Smoke)Kid Cudi,lu,1,,,30,30,https://www.spotifycharts.com/regional/lu/daily/2020-12-11
52,2020-12-12,Show Out (with Skepta & Pop Smoke),Kid Cudi,1137,5CFJRZRq6sdKKtRwNPWbYv,Show Out (with Skepta & Pop Smoke)Kid Cudi,lu,2,1.0,30.0,30,52,https://www.spotifycharts.com/regional/lu/daily/2020-12-12
58,2020-12-18,Show Out (with Skepta & Pop Smoke),Kid Cudi,1037,5CFJRZRq6sdKKtRwNPWbYv,Show Out (with Skepta & Pop Smoke)Kid Cudi,lu,3,1.0,,30,58,https://www.spotifycharts.com/regional/lu/daily/2020-12-18
45,2019-11-04,Shut Up,Shad,1148,0dqOnyWD46VXIl4FVhv96T,Shut UpShad,lu,1,,,45,45,https://www.spotifycharts.com/regional/lu/daily/2019-11-04
4,2019-11-05,Shut Up,Shad,2790,0dqOnyWD46VXIl4FVhv96T,Shut UpShad,lu,2,1.0,45.0,4,45,https://www.spotifycharts.com/regional/lu/daily/2019-11-05
20,2017-05-15,Sign of the Times,Harry Styles,1039,5Ohxk2dO5COHF1krpoPigN,Sign of the TimesHarry Styles,lu,1,,,20,20,https://www.spotifycharts.com/regional/lu/daily/2017-05-15
18,2017-05-20,Sign of the Times,Harry Styles,1131,5Ohxk2dO5COHF1krpoPigN,Sign of the TimesHarry Styles,lu,2,,,18,20,https://www.spotifycharts.com/regional/lu/daily/2017-05-20
18,2017-05-21,Sign of the Times,Harry Styles,1020,5Ohxk2dO5COHF1krpoPigN,Sign of the TimesHarry Styles,lu,3,1.0,18.0,18,20,https://www.spotifycharts.com/regional/lu/daily/2017-05-21
20,2017-05-22,Sign of the Times,Harry Styles,1022,5Ohxk2dO5COHF1krpoPigN,Sign of the TimesHarry Styles,lu,4,2.0,18.0,18,20,https://www.spotifycharts.com/regional/lu/daily/2017-05-22
22,2017-05-24,Sign of the Times,Harry Styles,1022,5Ohxk2dO5COHF1krpoPigN,Sign of the TimesHarry Styles,lu,5,2.0,,18,22,https://www.spotifycharts.com/regional/lu/daily/2017-05-24
14,2017-06-26,Signs,Drake,1225,5EnYT6F7wEcdege6mDHEfO,SignsDrake,lu,1,,,14,14,https://www.spotifycharts.com/regional/lu/daily/2017-06-26
12,2017-06-27,Signs,Drake,1374,5EnYT6F7wEcdege6mDHEfO,SignsDrake,lu,2,1.0,14.0,12,14,https://www.spotifycharts.com/regional/lu/daily/2017-06-27
9,2017-06-30,Signs,Drake,1615,6Na5uKk5SsqZimk0hAWo8y,SignsDrake,lu,3,1.0,,9,14,https://www.spotifycharts.com/regional/lu/daily/2017-06-30
10,2017-07-01,Signs,Drake,1481,6Na5uKk5SsqZimk0hAWo8y,SignsDrake,lu,4,2.0,9.0,9,14,https://www.spotifycharts.com/regional/lu/daily/2017-07-01
11,2017-07-02,Signs,Drake,1158,6Na5uKk5SsqZimk0hAWo8y,SignsDrake,lu,5,3.0,10.0,9,14,https://www.spotifycharts.com/regional/lu/daily/2017-07-02
14,2017-07-03,Signs,Drake,1199,6Na5uKk5SsqZimk0hAWo8y,SignsDrake,lu,6,4.0,11.0,9,14,https://www.spotifycharts.com/regional/lu/daily/2017-07-03
15,2017-07-04,Signs,Drake,1289,6Na5uKk5SsqZimk0hAWo8y,SignsDrake,lu,7,5.0,14.0,9,15,https://www.spotifycharts.com/regional/lu/daily/2017-07-04
13,2017-07-05,Signs,Drake,1314,6Na5uKk5SsqZimk0hAWo8y,SignsDrake,lu,8,6.0,15.0,9,15,https://www.spotifycharts.com/regional/lu/daily/2017-07-05
16,2017-07-06,Signs,Drake,1244,6Na5uKk5SsqZimk0hAWo8y,SignsDrake,lu,9,7.0,13.0,9,16,https://www.spotifycharts.com/regional/lu/daily/2017-07-06
25,2017-07-07,Signs,Drake,1201,6Na5uKk5SsqZimk0hAWo8y,SignsDrake,lu,10,8.0,16.0,9,25,https://www.spotifycharts.com/regional/lu/daily/2017-07-07
18,2017-07-08,Signs,Drake,1369,6Na5uKk5SsqZimk0hAWo8y,SignsDrake,lu,11,9.0,25.0,9,25,https://www.spotifycharts.com/regional/lu/daily/2017-07-08
20,2017-07-09,Signs,Drake,1048,5EnYT6F7wEcdege6mDHEfO,SignsDrake,lu,12,10.0,18.0,9,25,https://www.spotifycharts.com/regional/lu/daily/2017-07-09
20,2017-07-11,Signs,Drake,1078,5EnYT6F7wEcdege6mDHEfO,SignsDrake,lu,13,10.0,,9,25,https://www.spotifycharts.com/regional/lu/daily/2017-07-11
19,2017-07-12,Signs,Drake,1090,5EnYT6F7wEcdege6mDHEfO,SignsDrake,lu,14,11.0,20.0,9,25,https://www.spotifycharts.com/regional/lu/daily/2017-07-12
19,2017-07-13,Signs,Drake,1195,5EnYT6F7wEcdege6mDHEfO,SignsDrake,lu,15,12.0,19.0,9,25,https://www.spotifycharts.com/regional/lu/daily/2017-07-13
27,2017-07-14,Signs,Drake,1053,5EnYT6F7wEcdege6mDHEfO,SignsDrake,lu,16,13.0,19.0,9,27,https://www.spotifycharts.com/regional/lu/daily/2017-07-14
15,2017-08-23,Silence,Marshmello,1210,7vGuf3Y35N4wmASOKLUVVU,SilenceMarshmello,lu,1,,,15,15,https://www.spotifycharts.com/regional/lu/daily/2017-08-23
80,2017-12-24,Silence,Marshmello,1061,7vGuf3Y35N4wmASOKLUVVU,SilenceMarshmello,lu,2,,,15,80,https://www.spotifycharts.com/regional/lu/daily/2017-12-24
42,2017-12-24,Silent Night,Carpenters,1455,0i7lZhEMEheehKyCtBJIIL,Silent NightCarpenters,lu,1,,,42,42,https://www.spotifycharts.com/regional/lu/daily/2017-12-24
137,2019-12-24,Silent Night,Carpenters,1101,07QfuFPazJYuzRtcWW0U2y,Silent NightCarpenters,lu,2,,,42,137,https://www.spotifycharts.com/regional/lu/daily/2019-12-24
137,2020-12-24,Silent Night,Carpenters,1441,07QfuFPazJYuzRtcWW0U2y,Silent NightCarpenters,lu,3,,,42,137,https://www.spotifycharts.com/regional/lu/daily/2020-12-24
110,2018-12-24,Silent Night,Mariah Carey,1030,1sFWEpf1aPYN576LS1aa4Y,Silent NightMariah Carey,lu,1,,,110,110,https://www.spotifycharts.com/regional/lu/daily/2018-12-24
103,2019-12-24,Silent Night,Mariah Carey,1409,1sFWEpf1aPYN576LS1aa4Y,Silent NightMariah Carey,lu,2,,,103,110,https://www.spotifycharts.com/regional/lu/daily/2019-12-24
118,2020-12-24,Silent Night,Mariah Carey,1668,1sFWEpf1aPYN576LS1aa4Y,Silent NightMariah Carey,lu,3,,,103,118,https://www.spotifycharts.com/regional/lu/daily/2020-12-24
32,2019-09-06,Siliconé,Niska,1227,4pmQt0EAXwy2SyXOJJ2bPU,SiliconéNiska,lu,1,,,32,32,https://www.spotifycharts.com/regional/lu/daily/2019-09-06
20,2017-12-24,Silver Bells,Dean Martin,2146,4QX5pZQpQTgVlkqfUTDim0,Silver BellsDean Martin,lu,1,,,20,20,https://www.spotifycharts.com/regional/lu/daily/2017-12-24
97,2018-12-24,Silver Bells,Dean Martin,1114,4QX5pZQpQTgVlkqfUTDim0,Silver BellsDean Martin,lu,2,,,20,97,https://www.spotifycharts.com/regional/lu/daily/2018-12-24
88,2019-12-24,Silver Bells,Dean Martin,1616,4QX5pZQpQTgVlkqfUTDim0,Silver BellsDean Martin,lu,3,,,20,97,https://www.spotifycharts.com/regional/lu/daily/2019-12-24
83,2020-12-24,Silver Bells,Dean Martin,2182,4QX5pZQpQTgVlkqfUTDim0,Silver BellsDean Martin,lu,4,,,20,97,https://www.spotifycharts.com/regional/lu/daily/2020-12-24
90,2020-12-25,Silver Bells,Dean Martin,1271,4QX5pZQpQTgVlkqfUTDim0,Silver BellsDean Martin,lu,5,1.0,83.0,20,97,https://www.spotifycharts.com/regional/lu/daily/2020-12-25
29,2020-07-10,Sin City,Azet,1462,1NIZfoTuiAHIm9VUAwsPZy,Sin CityAzet,lu,1,,,29,29,https://www.spotifycharts.com/regional/lu/daily/2020-07-10
15,2019-10-07,Sleep Talk,Prince Paris,1469,38PBMIaIAYoeKifVB1afD9,Sleep TalkPrince Paris,lu,1,,,15,15,https://www.spotifycharts.com/regional/lu/daily/2019-10-07
21,2019-10-13,Sleep Talk,Prince Paris,1128,38PBMIaIAYoeKifVB1afD9,Sleep TalkPrince Paris,lu,2,,,15,21,https://www.spotifycharts.com/regional/lu/daily/2019-10-13
7,2019-10-15,Sleep Talk,Prince Paris,3170,38PBMIaIAYoeKifVB1afD9,Sleep TalkPrince Paris,lu,3,,,7,21,https://www.spotifycharts.com/regional/lu/daily/2019-10-15
39,2017-12-24,Sleigh Ride,Andy Williams,1530,5ymVfeMK8cDew5vzntTuc7,Sleigh RideAndy Williams,lu,1,,,39,39,https://www.spotifycharts.com/regional/lu/daily/2017-12-24
142,2019-12-24,Sleigh Ride,Andy Williams,1068,5ymVfeMK8cDew5vzntTuc7,Sleigh RideAndy Williams,lu,2,,,39,142,https://www.spotifycharts.com/regional/lu/daily/2019-12-24
136,2020-12-24,Sleigh Ride,Andy Williams,1446,5ymVfeMK8cDew5vzntTuc7,Sleigh RideAndy Williams,lu,3,,,39,142,https://www.spotifycharts.com/regional/lu/daily/2020-12-24
31,2017-12-24,Sleigh Ride,Carpenters,1861,597IVBYr60vm0HKjgOnztJ,Sleigh RideCarpenters,lu,1,,,31,31,https://www.spotifycharts.com/regional/lu/daily/2017-12-24
79,2018-12-24,Sleigh Ride,Carpenters,1341,597IVBYr60vm0HKjgOnztJ,Sleigh RideCarpenters,lu,2,,,31,79,https://www.spotifycharts.com/regional/lu/daily/2018-12-24
92,2019-12-24,Sleigh Ride,Carpenters,1495,07RmHXaYqBdUyfAESPZkRO,Sleigh RideCarpenters,lu,3,,,31,92,https://www.spotifycharts.com/regional/lu/daily/2019-12-24
88,2020-12-24,Sleigh Ride,Carpenters,2075,07RmHXaYqBdUyfAESPZkRO,Sleigh RideCarpenters,lu,4,,,31,92,https://www.spotifycharts.com/regional/lu/daily/2020-12-24
99,2020-12-25,Sleigh Ride,Carpenters,1175,07RmHXaYqBdUyfAESPZkRO,Sleigh RideCarpenters,lu,5,1.0,88.0,31,99,https://www.spotifycharts.com/regional/lu/daily/2020-12-25
56,2018-12-24,Sleigh Ride,Ella Fitzgerald,1739,79a2ejVzj2SpXkpWdfv1Co,Sleigh RideElla Fitzgerald,lu,1,,,56,56,https://www.spotifycharts.com/regional/lu/daily/2018-12-24
60,2018-12-25,Sleigh Ride,Ella Fitzgerald,1072,79a2ejVzj2SpXkpWdfv1Co,Sleigh RideElla Fitzgerald,lu,2,1.0,56.0,56,60,https://www.spotifycharts.com/regional/lu/daily/2018-12-25
51,2019-12-24,Sleigh Ride,Ella Fitzgerald,2442,4ukUoXLuFzMixyZyabSGc4,Sleigh RideElla Fitzgerald,lu,3,1.0,,51,60,https://www.spotifycharts.com/regional/lu/daily/2019-12-24
59,2019-12-25,Sleigh Ride,Ella Fitzgerald,1394,4ukUoXLuFzMixyZyabSGc4,Sleigh RideElla Fitzgerald,lu,4,2.0,51.0,51,60,https://www.spotifycharts.com/regional/lu/daily/2019-12-25
80,2020-12-24,Sleigh Ride,Ella Fitzgerald,2247,4ukUoXLuFzMixyZyabSGc4,Sleigh RideElla Fitzgerald,lu,5,2.0,,51,80,https://www.spotifycharts.com/regional/lu/daily/2020-12-24
85,2020-12-25,Sleigh Ride,Ella Fitzgerald,1301,4ukUoXLuFzMixyZyabSGc4,Sleigh RideElla Fitzgerald,lu,6,3.0,80.0,51,85,https://www.spotifycharts.com/regional/lu/daily/2020-12-25
66,2018-12-24,Sleigh Ride,Johnny Mathis,1582,6XAdcAseYtijN0QUnQFsH2,Sleigh RideJohnny Mathis,lu,1,,,66,66,https://www.spotifycharts.com/regional/lu/daily/2018-12-24
17,2018-12-24,Sleigh Ride,The Ronettes,3934,5ASM6Qjiav2xPe7gRkQMsQ,Sleigh RideThe Ronettes,lu,1,,,17,17,https://www.spotifycharts.com/regional/lu/daily/2018-12-24
22,2018-12-25,Sleigh Ride,The Ronettes,2007,5ASM6Qjiav2xPe7gRkQMsQ,Sleigh RideThe Ronettes,lu,2,1.0,17.0,17,22,https://www.spotifycharts.com/regional/lu/daily/2018-12-25
48,2019-12-21,Sleigh Ride,The Ronettes,1050,1ODZGydlown4VesUP8HLJX,Sleigh RideThe Ronettes,lu,3,1.0,,17,48,https://www.spotifycharts.com/regional/lu/daily/2019-12-21
48,2019-12-23,Sleigh Ride,The Ronettes,1045,1ODZGydlown4VesUP8HLJX,Sleigh RideThe Ronettes,lu,4,1.0,,17,48,https://www.spotifycharts.com/regional/lu/daily/2019-12-23
23,2019-12-24,Sleigh Ride,The Ronettes,4005,1ODZGydlown4VesUP8HLJX,Sleigh RideThe Ronettes,lu,5,2.0,48.0,17,48,https://www.spotifycharts.com/regional/lu/daily/2019-12-24
25,2019-12-25,Sleigh Ride,The Ronettes,2162,1ODZGydlown4VesUP8HLJX,Sleigh RideThe Ronettes,lu,6,3.0,23.0,17,48,https://www.spotifycharts.com/regional/lu/daily/2019-12-25
27,2020-11-28,Sleigh Ride,The Ronettes,1475,46UMwpkxyIwzqhsaONm4wf,Sleigh RideThe Ronettes,lu,7,3.0,,17,48,https://www.spotifycharts.com/regional/lu/daily/2020-11-28
27,2020-12-04,Sleigh Ride,The Ronettes,1409,7fUYUcWy853HS8YJn0b3Sr,Sleigh RideThe Ronettes,lu,8,3.0,,17,48,https://www.spotifycharts.com/regional/lu/daily/2020-12-04
13,2020-12-05,Sleigh Ride,The Ronettes,2363,7fUYUcWy853HS8YJn0b3Sr,Sleigh RideThe Ronettes,lu,9,4.0,27.0,13,48,https://www.spotifycharts.com/regional/lu/daily/2020-12-05
29,2020-12-11,Sleigh Ride,The Ronettes,1470,7fUYUcWy853HS8YJn0b3Sr,Sleigh RideThe Ronettes,lu,10,4.0,,13,48,https://www.spotifycharts.com/regional/lu/daily/2020-12-11
13,2020-12-12,Sleigh Ride,The Ronettes,2232,7fUYUcWy853HS8YJn0b3Sr,Sleigh RideThe Ronettes,lu,11,5.0,29.0,13,48,https://www.spotifycharts.com/regional/lu/daily/2020-12-12
25,2020-12-17,Sleigh Ride,The Ronettes,1305,7fUYUcWy853HS8YJn0b3Sr,Sleigh RideThe Ronettes,lu,12,5.0,,13,48,https://www.spotifycharts.com/regional/lu/daily/2020-12-17
14,2020-12-18,Sleigh Ride,The Ronettes,1861,7fUYUcWy853HS8YJn0b3Sr,Sleigh RideThe Ronettes,lu,13,6.0,25.0,13,48,https://www.spotifycharts.com/regional/lu/daily/2020-12-18
14,2020-12-19,Sleigh Ride,The Ronettes,2137,7fUYUcWy853HS8YJn0b3Sr,Sleigh RideThe Ronettes,lu,14,7.0,14.0,13,48,https://www.spotifycharts.com/regional/lu/daily/2020-12-19
15,2020-12-22,Sleigh Ride,The Ronettes,1816,7fUYUcWy853HS8YJn0b3Sr,Sleigh RideThe Ronettes,lu,15,7.0,,13,48,https://www.spotifycharts.com/regional/lu/daily/2020-12-22
13,2020-12-23,Sleigh Ride,The Ronettes,2418,7fUYUcWy853HS8YJn0b3Sr,Sleigh RideThe Ronettes,lu,16,8.0,15.0,13,48,https://www.spotifycharts.com/regional/lu/daily/2020-12-23
11,2020-12-24,Sleigh Ride,The Ronettes,9339,7fUYUcWy853HS8YJn0b3Sr,Sleigh RideThe Ronettes,lu,17,9.0,13.0,11,48,https://www.spotifycharts.com/regional/lu/daily/2020-12-24
14,2020-12-25,Sleigh Ride,The Ronettes,4635,7fUYUcWy853HS8YJn0b3Sr,Sleigh RideThe Ronettes,lu,18,10.0,11.0,11,48,https://www.spotifycharts.com/regional/lu/daily/2020-12-25
17,2017-03-01,Slide (feat. Frank Ocean & Migos),Calvin Harris,1056,7tr2za8SQg2CI8EDgrdtNl,Slide (feat. Frank Ocean & Migos)Calvin Harris,lu,1,,,17,17,https://www.spotifycharts.com/regional/lu/daily/2017-03-01
20,2017-03-02,Slide (feat. Frank Ocean & Migos),Calvin Harris,1056,7tr2za8SQg2CI8EDgrdtNl,Slide (feat. Frank Ocean & Migos)Calvin Harris,lu,2,1.0,17.0,17,20,https://www.spotifycharts.com/regional/lu/daily/2017-03-02
22,2017-03-03,Slide (feat. Frank Ocean & Migos),Calvin Harris,1098,7tr2za8SQg2CI8EDgrdtNl,Slide (feat. Frank Ocean & Migos)Calvin Harris,lu,3,2.0,20.0,17,22,https://www.spotifycharts.com/regional/lu/daily/2017-03-03
26,2017-03-04,Slide (feat. Frank Ocean & Migos),Calvin Harris,1014,7tr2za8SQg2CI8EDgrdtNl,Slide (feat. Frank Ocean & Migos)Calvin Harris,lu,4,3.0,22.0,17,26,https://www.spotifycharts.com/regional/lu/daily/2017-03-04
20,2017-03-09,Slide (feat. Frank Ocean & Migos),Calvin Harris,1079,7tr2za8SQg2CI8EDgrdtNl,Slide (feat. Frank Ocean & Migos)Calvin Harris,lu,5,3.0,,17,26,https://www.spotifycharts.com/regional/lu/daily/2017-03-09
22,2017-03-10,Slide (feat. Frank Ocean & Migos),Calvin Harris,1035,7tr2za8SQg2CI8EDgrdtNl,Slide (feat. Frank Ocean & Migos)Calvin Harris,lu,6,4.0,20.0,17,26,https://www.spotifycharts.com/regional/lu/daily/2017-03-10
22,2017-03-11,Slide (feat. Frank Ocean & Migos),Calvin Harris,1013,7tr2za8SQg2CI8EDgrdtNl,Slide (feat. Frank Ocean & Migos)Calvin Harris,lu,7,5.0,22.0,17,26,https://www.spotifycharts.com/regional/lu/daily/2017-03-11
21,2017-03-12,Slide (feat. Frank Ocean & Migos),Calvin Harris,1011,7tr2za8SQg2CI8EDgrdtNl,Slide (feat. Frank Ocean & Migos)Calvin Harris,lu,8,6.0,22.0,17,26,https://www.spotifycharts.com/regional/lu/daily/2017-03-12
18,2017-03-13,Slide (feat. Frank Ocean & Migos),Calvin Harris,1066,7tr2za8SQg2CI8EDgrdtNl,Slide (feat. Frank Ocean & Migos)Calvin Harris,lu,9,7.0,21.0,17,26,https://www.spotifycharts.com/regional/lu/daily/2017-03-13
20,2017-03-15,Slide (feat. Frank Ocean & Migos),Calvin Harris,1036,7tr2za8SQg2CI8EDgrdtNl,Slide (feat. Frank Ocean & Migos)Calvin Harris,lu,10,7.0,,17,26,https://www.spotifycharts.com/regional/lu/daily/2017-03-15
19,2017-03-16,Slide (feat. Frank Ocean & Migos),Calvin Harris,1212,7tr2za8SQg2CI8EDgrdtNl,Slide (feat. Frank Ocean & Migos)Calvin Harris,lu,11,8.0,20.0,17,26,https://www.spotifycharts.com/regional/lu/daily/2017-03-16
18,2017-03-17,Slide (feat. Frank Ocean & Migos),Calvin Harris,1117,7tr2za8SQg2CI8EDgrdtNl,Slide (feat. Frank Ocean & Migos)Calvin Harris,lu,12,9.0,19.0,17,26,https://www.spotifycharts.com/regional/lu/daily/2017-03-17
19,2017-03-18,Slide (feat. Frank Ocean & Migos),Calvin Harris,1105,7tr2za8SQg2CI8EDgrdtNl,Slide (feat. Frank Ocean & Migos)Calvin Harris,lu,13,10.0,18.0,17,26,https://www.spotifycharts.com/regional/lu/daily/2017-03-18
19,2017-03-19,Slide (feat. Frank Ocean & Migos),Calvin Harris,1031,7tr2za8SQg2CI8EDgrdtNl,Slide (feat. Frank Ocean & Migos)Calvin Harris,lu,14,11.0,19.0,17,26,https://www.spotifycharts.com/regional/lu/daily/2017-03-19
20,2017-03-20,Slide (feat. Frank Ocean & Migos),Calvin Harris,1005,7tr2za8SQg2CI8EDgrdtNl,Slide (feat. Frank Ocean & Migos)Calvin Harris,lu,15,12.0,19.0,17,26,https://www.spotifycharts.com/regional/lu/daily/2017-03-20
15,2017-03-22,Slide (feat. Frank Ocean & Migos),Calvin Harris,1146,7tr2za8SQg2CI8EDgrdtNl,Slide (feat. Frank Ocean & Migos)Calvin Harris,lu,16,12.0,,15,26,https://www.spotifycharts.com/regional/lu/daily/2017-03-22
15,2017-03-23,Slide (feat. Frank Ocean & Migos),Calvin Harris,1183,7tr2za8SQg2CI8EDgrdtNl,Slide (feat. Frank Ocean & Migos)Calvin Harris,lu,17,13.0,15.0,15,26,https://www.spotifycharts.com/regional/lu/daily/2017-03-23
18,2017-03-24,Slide (feat. Frank Ocean & Migos),Calvin Harris,1127,7tr2za8SQg2CI8EDgrdtNl,Slide (feat. Frank Ocean & Migos)Calvin Harris,lu,18,14.0,15.0,15,26,https://www.spotifycharts.com/regional/lu/daily/2017-03-24
19,2017-03-25,Slide (feat. Frank Ocean & Migos),Calvin Harris,1181,7tr2za8SQg2CI8EDgrdtNl,Slide (feat. Frank Ocean & Migos)Calvin Harris,lu,19,15.0,18.0,15,26,https://www.spotifycharts.com/regional/lu/daily/2017-03-25
16,2017-03-26,Slide (feat. Frank Ocean & Migos),Calvin Harris,1177,7tr2za8SQg2CI8EDgrdtNl,Slide (feat. Frank Ocean & Migos)Calvin Harris,lu,20,16.0,19.0,15,26,https://www.spotifycharts.com/regional/lu/daily/2017-03-26
